"NA","Province/State","country","Lat","Long","1/22/20","1/23/20","1/24/20","1/25/20","1/26/20","1/27/20","1/28/20","1/29/20","1/30/20","1/31/20","2/1/20","2/2/20","2/3/20","2/4/20","2/5/20","2/6/20","2/7/20","2/8/20","2/9/20","2/10/20","2/11/20","2/12/20","2/13/20","2/14/20","2/15/20","2/16/20","2/17/20","2/18/20","2/19/20","2/20/20","2/21/20","2/22/20","2/23/20","2/24/20","2/25/20","2/26/20","2/27/20","2/28/20","2/29/20","3/1/20","3/2/20","3/3/20","3/4/20","3/5/20","3/6/20","3/7/20","3/8/20","3/9/20","3/10/20","3/11/20","3/12/20","3/13/20","3/14/20","3/15/20","3/16/20","3/17/20","3/18/20","3/19/20","3/20/20","3/21/20","3/22/20","3/23/20","3/24/20","3/25/20","3/26/20","3/27/20","3/28/20","3/29/20","3/30/20","3/31/20","4/1/20","4/2/20","4/3/20","4/4/20","4/5/20","4/6/20","4/7/20","4/8/20","4/9/20","4/10/20","4/11/20","4/12/20","4/13/20","4/14/20","4/15/20","4/16/20","4/17/20","4/18/20","4/19/20","4/20/20","4/21/20","4/22/20","4/23/20","4/24/20","4/25/20","4/26/20","4/27/20","4/28/20","4/29/20","4/30/20","5/1/20","5/2/20","5/3/20","5/4/20","5/5/20","5/6/20","5/7/20","5/8/20","5/9/20","5/10/20","5/11/20","5/12/20","5/13/20","5/14/20","5/15/20","5/16/20","5/17/20","5/18/20","5/19/20","5/20/20","5/21/20","5/22/20","5/23/20","5/24/20","5/25/20","5/26/20","5/27/20","5/28/20","5/29/20","5/30/20","5/31/20","6/1/20","6/2/20","6/3/20","6/4/20","6/5/20","6/6/20","6/7/20","6/8/20","6/9/20","6/10/20","6/11/20","6/12/20","6/13/20","6/14/20","6/15/20","6/16/20","6/17/20","6/18/20","6/19/20","6/20/20","6/21/20","6/22/20","6/23/20","6/24/20","6/25/20","6/26/20","6/27/20","6/28/20","6/29/20","6/30/20","7/1/20","7/2/20","7/3/20","7/4/20","7/5/20","7/6/20","7/7/20","7/8/20","7/9/20","7/10/20","7/11/20","7/12/20","7/13/20","7/14/20","7/15/20","7/16/20","7/17/20","7/18/20","7/19/20","7/20/20","7/21/20","7/22/20","7/23/20","7/24/20","7/25/20","7/26/20","7/27/20","7/28/20","7/29/20","7/30/20","7/31/20","8/1/20","8/2/20","8/3/20","8/4/20","8/5/20","8/6/20","8/7/20","8/8/20","8/9/20","8/10/20","8/11/20","8/12/20","8/13/20","8/14/20","8/15/20","8/16/20","8/17/20","8/18/20","8/19/20","8/20/20","8/21/20","8/22/20","8/23/20","8/24/20","8/25/20","8/26/20","8/27/20","8/28/20","8/29/20","8/30/20","8/31/20","9/1/20","9/2/20","9/3/20","9/4/20","9/5/20","9/6/20","9/7/20","9/8/20","9/9/20","9/10/20","9/11/20","9/12/20","9/13/20","9/14/20","9/15/20","9/16/20","9/17/20","9/18/20","9/19/20","9/20/20","9/21/20","9/22/20","9/23/20","9/24/20","9/25/20","9/26/20","9/27/20","9/28/20","9/29/20","9/30/20","10/1/20","10/2/20","10/3/20","10/4/20","10/5/20"
NA,"","Timor-Leste","-8.874217","125.727539","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","4","6","8","18","18","18","19","22","23","23","23","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","24","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","26","26","26","26","26","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","27","28","28","28","28","28","28","28"
NA,"","Togo","8.6195","0.8248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","16","16","18","20","23","23","25","25","25","30","34","36","39","40","41","44","58","65","70","73","76","76","76","77","77","81","81","83","84","84","84","86","88","88","90","96","98","98","99","109","116","123","123","124","126","128","128","135","145","153","174","181","199","219","238","263","298","301","330","338","340","354","363","373","381","386","391","395","422","428","433","442","443","445","452","465","485","487","495","497","501","522","524","525","530","530","531","537","544","547","555","561","569","569","576","583","588","591","615","642","643","650","661","667","671","676","680","680","689","695","704","710","710","720","721","731","740","749","766","774","778","783","790","806","828","839","853","868","874","896","896","908","941","958","961","976","988","1001","1012","1028","1046","1060","1067","1070","1092","1104","1124","1130","1147","1154","1173","1190","1212","1239","1275","1277","1295","1309","1326","1326","1365","1390","1396","1400","1416","1434","1443","1457","1477","1488","1493","1513","1528","1537","1548","1555","1572","1578","1595","1608","1618","1640","1659","1666","1669","1683","1701","1707","1722","1736","1743","1749","1759","1784","1809","1818","1840","1854","1864"
NA,"","Trinidad and Tobago","10.6918","-61.2225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4","5","7","9","9","49","50","51","57","60","65","66","74","78","82","87","90","94","98","103","104","105","107","107","109","109","112","113","113","113","114","114","114","114","114","114","115","115","115","115","115","115","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","116","117","117","117","117","117","117","117","117","117","117","117","117","117","117","117","123","123","123","123","123","123","123","123","123","123","123","123","124","126","126","126","130","130","130","130","130","133","133","133","133","133","133","133","133","133","133","133","133","136","137","137","137","139","141","141","142","147","147","148","153","156","164","169","173","182","182","194","199","210","225","275","279","281","300","326","404","426","497","552","588","629","686","767","864","930","1007","1099","1252","1411","1429","1554","1645","1683","1759","1797","1920","1984","2040","2230","2250","2277","2391","2588","2698","2825","2993","3042","3141","3223","3327","3434","3651","3853","3901","3945","4026","4136","4235","4277","4312","4362","4386","4463","4531","4570","4629","4715","4763","4767"
NA,"","Tunisia","33.886917","9.537499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","5","7","7","16","18","18","20","24","29","39","54","60","75","89","114","173","197","227","278","312","312","394","423","455","495","553","574","596","623","628","643","671","685","707","726","747","780","822","864","864","879","884","884","909","918","922","939","949","967","975","980","994","998","1009","1013","1018","1022","1025","1026","1030","1032","1032","1032","1032","1032","1032","1035","1037","1037","1043","1044","1045","1046","1048","1048","1051","1051","1051","1051","1068","1071","1076","1077","1084","1086","1087","1087","1087","1087","1087","1087","1087","1087","1087","1093","1094","1096","1110","1125","1128","1132","1146","1156","1157","1159","1159","1160","1162","1164","1168","1169","1172","1174","1175","1178","1181","1186","1188","1199","1205","1221","1231","1240","1245","1263","1302","1306","1319","1327","1336","1348","1374","1381","1389","1394","1406","1425","1443","1452","1455","1468","1488","1514","1535","1552","1561","1565","1584","1601","1642","1656","1678","1697","1717","1738","1780","1847","1903","2023","2107","2185","2314","2427","2543","2607","2738","2818","2893","3069","3206","3323","3461","3572","3685","3803","3963","4196","4394","4542","4776","5041","5124","5417","5417","5882","6259","6635","6635","7382","7623","8100","8570","8570","9110","10732","11260","11260","12479","13305","14392","14392","16114","16114","17405","18413","18413","19721","20944","22230","22230"
NA,"","Turkey","38.9637","35.2433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","6","18","47","98","192","359","670","1236","1529","1872","2433","3629","5698","7402","9217","10827","13531","15679","18135","20921","23934","27069","30217","34109","38226","42282","47029","52167","56956","61049","65111","69392","74193","78546","82329","86306","90980","95591","98674","101790","104912","107773","110130","112261","114653","117589","120204","122392","124375","126045","127659","129491","131744","133721","135569","137115","138657","139771","141475","143114","144749","146457","148067","149435","150593","151615","152587","153548","154500","155686","156827","157814","158762","159797","160979","162120","163103","163942","164769","165555","166422","167410","168340","169218","170132","171121","172114","173036","174023","175218","176677","178239","179831","181298","182727","184031","185245","186493","187685","188897","190165","191657","193115","194511","195883","197239","198613","199906","201098","202284","203456","204610","205758","206844","207897","208938","209962","210965","211981","212993","214001","214993","215940","216873","217799","218717","219641","220572","221500","222402","223315","224252","225173","226100","227019","227982","228924","229891","230873","231869","232856","233851","234934","236112","237265","238450","239622","240804","241997","243180","244392","245635","246861","248117","249309","250542","251805","253108","254520","255723","257032","258249","259692","261194","262507","263998","265515","267064","268546","270133","271705","273301","274943","276555","278228","279806","281509","283270","284943","286455","288126","289635","291162","292878","294620","296391","298039","299810","301348","302867","304610","306302","308069","309790","311455","312966","314433","315845","317272","318663","320070","321512","323014","324443","326046"
NA,"","US","40.0","-100.0","1","1","2","2","5","5","5","6","6","8","8","8","11","11","11","12","12","12","12","12","13","13","14","14","14","14","14","14","14","14","16","16","16","16","16","16","17","17","25","32","55","74","107","184","237","403","519","594","782","1147","1586","2219","2978","3212","4679","6511","9165","13659","20026","26022","34824","46043","56620","68654","86548","105179","124786","143715","165728","192091","217910","248302","280302","313303","341487","371672","403071","435087","469735","503271","532628","559587","585378","613969","643977","675499","708305","736156","761837","790259","816297","845594","879025","912591","944392","971491","994665","1019339","1047184","1076689","1110909","1138911","1163413","1186815","1211378","1236525","1264315","1291197","1316165","1335021","1354468","1377226","1398192","1425500","1450798","1474811","1492925","1514937","1535981","1559486","1585151","1608589","1629786","1649900","1668217","1687741","1706331","1729279","1753630","1777473","1796645","1814009","1835382","1855359","1877078","1902245","1924081","1941868","1959396","1977765","1998589","2021786","2046651","2071911","2091283","2111207","2135002","2160906","2189091","2220401","2252655","2278761","2309243","2345008","2379473","2420009","2465323","2507672","2547023","2587708","2633871","2685191","2740301","2792849","2838589","2888566","2933216","2993372","3052545","3115816","3183535","3243686","3302565","3362035","3428992","3496615","3573977","3645987","3708735","3769990","3831932","3896363","3967668","4036741","4109848","4176302","4231104","4287684","4353477","4424779","4492558","4559711","4617614","4664943","4709773","4767233","4820885","4880525","4938857","4994547","5040670","5090430","5137333","5194337","5246314","5310915","5358340","5399753","5435692","5481046","5528376","5572457","5620676","5665086","5699515","5737369","5775598","5820689","5866560","5912756","5958776","5994130","6028642","6071171","6111774","6155692","6205799","6249850","6280981","6305037","6331773","6365325","6401685","6449207","6490330","6524954","6558900","6598091","6636642","6681372","6730088","6774138","6810352","6862816","6901781","6940214","6984346","7034931","7079803","7116225","7149537","7191637","7233042","7277791","7332297","7382341","7417845","7457402"
NA,"","Uganda","1.373333","32.290275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","9","9","14","14","23","30","33","33","44","44","45","48","48","52","52","52","53","53","53","53","54","54","55","55","55","56","55","55","56","61","63","74","75","75","79","79","79","81","83","85","88","89","97","98","100","101","101","116","121","121","129","139","160","203","227","227","248","260","264","160","175","198","198","222","253","281","317","329","413","417","457","489","507","522","557","593","616","646","657","665","679","686","694","696","705","724","732","741","755","763","770","774","797","805","821","833","848","859","870","889","893","902","911","927","939","953","971","977","1000","1006","1013","1025","1029","1040","1043","1051","1056","1062","1065","1069","1072","1075","1079","1089","1103","1115","1128","1135","1140","1147","1154","1176","1182","1195","1203","1213","1223","1254","1267","1283","1297","1313","1332","1353","1385","1434","1500","1560","1603","1656","1750","1848","2166","2263","2362","2426","2524","2679","2756","2847","2928","2972","3037","3112","3288","3353","3539","3667","3776","3900","4101","4291","4377","4703","4799","4978","5123","5266","5380","5594","6017","6287","6468","6712","6879","7064","7218","7364","7530","7777","8017","8129","8287","8491","8662","8808","8965"
NA,"","Ukraine","48.3794","31.1656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","3","3","3","7","14","14","16","29","47","73","73","97","145","196","310","356","475","548","645","794","897","1072","1225","1308","1319","1462","1668","1892","2203","2511","2777","3102","3372","3764","4161","4662","5106","5449","5710","6125","6592","7170","7647","8125","8617","9009","9410","9866","10406","10861","11411","11913","12331","12697","13184","13691","14195","14710","15232","15648","16023","16425","16847","17330","17858","18291","18616","18876","19230","19706","20148","20580","20986","21245","21584","21905","22382","22811","23204","23672","24562","24895","25385","25981","26542","27101","27599","28077","28479","29015","29706","30415","31177","31851","32536","33209","33986","34833","35755","36615","37361","38056","38901","39852","40854","41975","42932","43856","44538","45254","45924","46821","47705","48628","49468","50053","50622","51457","52285","53116","53941","54647","55285","55931","56779","57640","58466","59333","60077","60767","61454","62295","63169","64173","65317","66261","67096","68030","69078","70300","71404","72609","73761","74781","75880","77169","78515","80018","81534","82767","83812","85023","86504","88136","89917","91795","93490","95007","96653","98658","100810","102948","105337","107379","109234","110949","112653","114663","117172","119751","121930","124132","126279","128833","131300","134069","136966","139171","141424","143914","146511","149146","152373","155558","158122","160679","163678","166694","170373","173703","177048","180119","182900","185890","189488","192966","196631","200566","203799","206579","210309","214446","218625","223376","228161","232424","236329"
NA,"","United Arab Emirates","23.424076","53.847818000000004","0","0","0","0","0","0","0","4","4","4","4","5","5","5","5","5","5","7","7","8","8","8","8","8","8","9","9","9","9","9","9","13","13","13","13","13","13","19","21","21","21","27","27","29","29","45","45","45","74","74","85","85","85","98","98","98","113","140","140","153","153","198","248","333","333","405","468","570","611","664","814","1024","1264","1505","1799","2076","2359","2659","2990","3360","3736","4123","4521","4933","5365","5825","6302","6302","6781","7265","7755","8238","8756","9281","9813","10349","10839","11380","11929","12481","13038","13599","14163","14730","15192","15738","16240","16793","17417","18198","18878","19661","20386","21084","21831","22627","23358","24190","25063","26004","26898","27892","28704","29485","30307","31086","31969","32532","33170","33896","34557","35192","35788","36359","37018","37642","38268","38808","39376","39904","40507","40986","41499","41990","42294","42636","42982","43364","43752","44145","44533","44925","45303","45683","46133","46563","46973","47360","47797","48246","48667","49069","49469","50141","50857","51540","52068","52600","53045","53577","54050","54453","54854","55198","55573","55848","56129","56422","56711","56922","57193","57498","57734","57988","58249","58562","58913","59177","59546","59921","60223","60506","60760","60999","61163","61352","61606","61845","62061","62300","62525","62704","62966","63212","63489","63819","64102","64312","64541","64906","65341","65802","66193","66617","67007","67282","67621","68020","68511","68901","69328","69690","70231","70805","71540","72154","72766","73471","73984","74454","75098","75981","76911","77842","78849","79489","80266","80940","81782","82568","83433","84242","84916","85595","86447","87530","88532","89540","90618","91469","92095","93090","94190","95348","96529","97760","98801","99733"
NA,"Anguilla","United Kingdom","18.2206","-63.0686","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3"
NA,"Bermuda","United Kingdom","32.3078","-64.7505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","6","6","6","7","15","17","17","22","27","32","32","35","35","35","37","39","39","39","48","48","48","57","57","57","81","81","83","83","86","86","86","99","99","99","109","109","110","110","111","114","114","114","115","115","115","118","118","118","118","118","119","121","121","122","122","123","123","125","125","125","125","128","128","133","133","139","139","140","140","140","140","141","141","141","141","141","141","141","141","141","141","141","141","142","142","144","144","144","144","146","146","146","146","146","146","146","146","146","146","146","146","146","146","146","146","146","146","148","149","149","150","150","150","150","150","150","152","152","153","153","153","153","153","153","153","153","153","154","156","156","156","156","156","157","157","157","157","157","157","157","158","158","159","159","159","159","162","162","166","166","166","166","167","167","167","168","168","168","168","168","169","169","172","172","172","174","175","175","175","175","175","177","177","177","177","177","177","177","178","178","178","180","180","180","180","181","181","181","181","181","181","181","181","181","181","181","181","181"
NA,"British Virgin Islands","United Kingdom","18.4207","-64.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","4","4","5","5","5","5","5","6","6","6","6","6","6","6","6","6","6","6","7","7","7","7","7","7","7","7","7","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","9","9","9","9","9","9","9","9","9","9","9","9","9","11","11","11","21","21","21","21","26","26","26","35","35","47","47","47","47","47","63","63","63","63","63","63","63","63","66","66","66","66","66","69","69","69","69","69","69","69","71","71","71","71","71","71","71","71","71","71","71","71"
NA,"Cayman Islands","United Kingdom","19.3133","-81.2546","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3","3","3","5","6","8","8","8","8","8","12","14","22","28","28","35","35","39","45","45","45","45","45","53","53","54","54","60","61","61","61","66","66","66","66","70","70","70","70","70","73","73","74","74","74","75","78","78","80","81","81","81","84","85","86","93","94","94","94","94","111","111","121","129","129","129","134","137","140","140","141","141","141","150","151","156","160","164","164","164","171","176","180","186","187","187","187","187","193","193","193","195","195","195","195","195","196","196","196","196","196","199","200","201","201","201","201","201","201","201","201","201","201","201","201","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","203","205","205","205","205","205","205","205","205","205","205","205","205","205","205","205","205","205","205","205","205","205","207","208","208","208","208","208","208","208","208","208","208","208","209","210","210","210","210","210","210","211","211","211","211","213","213","213","213"
NA,"Channel Islands","United Kingdom","49.3723","-2.3644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","2","3","6","6","6","11","14","32","32","36","36","46","66","88","97","108","141","141","172","193","232","262","309","323","335","351","361","398","407","431","436","440","447","457","470","484","488","488","496","498","521","523","525","525","525","530","537","537","538","543","544","544","545","545","545","545","545","545","546","547","548","549","549","554","554","555","555","558","558","558","558","558","559","559","560","560","560","560","560","560","560","561","561","561","563","563","564","565","565","565","565","565","565","568","568","570","570","570","570","570","570","570","571","571","571","571","571","571","571","571","571","571","571","571","577","577","577","577","577","577","577","581","581","581","583","583","583","583","583","583","583","583","584","584","584","584","587","587","587","587","587","587","591","595","596","597","597","597","597","599","599","603","603","607","607","607","609","609","613","613","614","614","614","616","620","623","623","625","625","625","625","630","631","631","631","631","626","628","629","631","631","633","633","633","633","639","639","644","644","644","644","652","652","654","655","656","656","656","664","664","665","665","677","678","678","686"
NA,"Falkland Islands (Malvinas)","United Kingdom","-51.7963","-59.5236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","5","5","5","5","5","5","11","11","11","11","11","11","11","11","11","12","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13"
NA,"Gibraltar","United Kingdom","36.1408","-5.3536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","3","8","10","10","10","15","15","15","26","35","55","56","65","69","69","81","88","95","98","103","109","113","120","123","127","129","129","129","129","131","131","132","132","132","132","132","132","133","133","136","141","141","141","141","144","144","144","144","144","144","144","144","146","146","146","147","148","147","147","147","147","147","147","147","149","151","151","152","154","154","154","157","158","161","169","170","170","172","173","173","174","175","176","176","176","176","176","176","176","176","176","176","176","176","176","176","176","176","176","176","176","176","177","177","177","177","178","178","178","178","179","179","179","179","180","180","180","180","180","180","180","180","180","180","180","180","180","182","184","184","185","185","185","186","186","187","187","188","188","188","189","189","190","190","197","201","201","202","203","205","206","209","215","217","222","223","229","231","239","246","248","256","270","272","274","275","285","288","290","295","298","305","312","315","315","320","322","323","323","327","330","330","334","340","343","346","350","350","350","355","357","361","364","372","379","382","391","396","410","416","428","432","432"
NA,"Isle of Man","United Kingdom","54.2361","-4.5481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","13","23","23","25","29","32","42","49","60","68","95","114","126","127","139","150","158","190","201","226","228","242","254","256","284","291","297","298","300","307","307","307","308","308","308","308","309","313","315","316","320","321","325","326","327","329","329","329","330","330","331","332","332","334","335","335","335","335","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","337","337","337","337","337","337","337","337","339","339","339","339","339","339","339","340","340","340","340","340","340","340","340","340","340","340","341","342","342","344"
NA,"Montserrat","United Kingdom","16.742498","-62.187366000000004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","5","5","5","5","5","5","5","5","6","6","6","6","9","9","9","9","9","9","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13"
NA,"Turks and Caicos Islands","United Kingdom","21.69400000000001","-71.7979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","5","5","6","5","5","5","5","8","8","8","8","8","8","9","10","10","10","11","11","11","11","11","11","11","11","11","11","11","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","14","14","14","15","15","16","16","28","41","41","42","44","44","45","47","48","49","55","55","66","71","71","72","72","72","74","74","75","75","81","81","82","90","90","92","97","99","99","104","104","107","114","116","116","116","129","141","170","170","216","216","216","241","258","274","298","298","298","315","327","334","347","383","383","383","383","464","482","490","490","505","508","538","538","577","591","598","598","599","614","628","638","641","641","646","648","650","659","663","667","668","668","668","672","676","679","680","681","682","682","686","689","690","695","695","695","695"
NA,"","United Kingdom","55.3781","-3.4360000000000004","0","0","0","0","0","0","0","0","0","2","2","2","8","8","9","9","9","13","14","14","15","16","17","18","18","18","19","19","20","22","23","23","28","30","34","37","44","56","61","94","134","189","245","294","373","428","482","629","887","1298","1787","2266","2630","3072","3684","4452","5451","6506","7760","8957","10333","12668","15039","17732","20816","24017","26839","29696","33969","38484","43398","48263","53178","57198","60792","66067","71517","76646","81498","85813","89390","92885","97068","101393","106458","111756","116721","121437","125289","130147","134907","140397","145540","150513","154261","157729","162431","167152","172587","177543","182270","185491","188465","191843","195527","199358","203125","206174","208324","210645","214228","217617","220915","223524","226041","228106","229932","232506","235547","238253","240795","242825","244332","245680","247287","248937","250739","252473","253977","255076","256145","257579","259046","260388","261622","262727","263518","264235","265321","266474","267656","268657","269710","270597","271404","272430","273507","274504","275524","276504","277170","277792","278684","279566","280340","281037","281675","282308","282703","283307","283710","283770","283774","284276","284900","285416","285768","286349","286979","287621","288133","288953","289603","290133","291373","291911","292552","293239","294066","294792","295372","295817","296377","297146","297914","298681","299426","300111","300658","301455","302301","303181","303942","304685","305623","306293","307184","308134","309005","309763","310825","311641","312789","313798","314927","316367","317379","318484","319197","320286","321098","322280","323313","324601","325642","326614","327798","328846","330368","331644","332752","334467","335873","337168","338676","340411","342351","344164","347152","350100","352560","355219","358138","361677","365174","368504","371125","374228","378219","381614","385936","390358","394257","398625","403551","409729","416363","423236","429277","434969","439013","446156","453264","460178","467146","480017","502978","515571"
