date,Deutschland,Deutschland,Afghanistan,Afghanistan,Ägypten,Ägypten,Angola,Angola,Argentinien,Argentinien,Aserbaidschan,Aserbaidschan,Australien,Australien,Bangladesch,Bangladesch,Belarus,Belarus,Belgien,Belgien,Benin,Benin,Bolivien,Bolivien,Brasilien,Brasilien,Bulgarien,Bulgarien,Chile,Chile,Costa Rica,Costa Rica,Dänemark,Dänemark,Dominikanische Republik,Dominikanische Republik,Ecuador,Ecuador,El Salvador,El Salvador,Finnland,Finnland,Frankreich,Frankreich,Ghana,Ghana,Griechenland,Griechenland,Großbritannien,Großbritannien,Guatemala,Guatemala,Guinea,Guinea,Haiti,Haiti,Honduras,Honduras,Indien,Indien,Indonesien,Indonesien,Irak,Irak,Iran,Iran,Israel,Israel,Italien,Italien,Japan,Japan,Jemen,Jemen,Jordanien,Jordanien,Kamerun,Kamerun,Kanada,Kanada,Kasachstan,Kasachstan,Kenia,Kenia,Kirgisistan,Kirgisistan,Kolumbien,Kolumbien,Kuba,Kuba,Libanon,Libanon,Malawi,Malawi,Malaysia,Malaysia,Mali,Mali,Marokko,Marokko,Mexiko,Mexiko,Mosambik,Mosambik,Nepal,Nepal,Niederlande,Niederlande,Niger,Niger,Nigeria,Nigeria,Norwegen,Norwegen,Österreich,Österreich,Pakistan,Pakistan,Papua-Neuguinea,Papua-Neuguinea,Paraguay,Paraguay,Peru,Peru,Philippinen,Philippinen,Polen,Polen,Portugal,Portugal,Ruanda,Ruanda,Rumänien,Rumänien,Russland,Russland,Sambia,Sambia,Saudi-Arabien,Saudi-Arabien,Schweden,Schweden,Schweiz,Schweiz,Senegal,Senegal,Serbien,Serbien,Sierra Leone,Sierra Leone,Simbabwe,Simbabwe,Singapur,Singapur,Slowakei,Slowakei,Somalia,Somalia,Spanien,Spanien,Sri Lanka,Sri Lanka,Südafrika,Südafrika,Sudan,Sudan,Südkorea,Südkorea,Südsudan,Südsudan,Syrien,Syrien,Tadschikistan,Tadschikistan,Thailand,Thailand,Togo,Togo,Tschad,Tschad,Tschechien,Tschechien,Tunesien,Tunesien,Türkei,Türkei,Uganda,Uganda,Ukraine,Ukraine,Ungarn,Ungarn,USA,USA,Usbekistan,Usbekistan,Venezuela,Venezuela,Vereinigte Arabische Emirate,Vereinigte Arabische Emirate,Vietnam,Vietnam
2021-06-20,50.93,31.11,,,3.24,0.68,2.64,1.56,31.86,8.16,,,,,,,,,55.17,30.72,,,,,29.52,11.39,13.12,10.78,63.55,50.13,,,52.25,28.44,41.87,22.78,13.43,6.87,,,55.55,15.37,47.89,24.9,2.74,1.23,43.43,,63.53,46.33,3.72,0.82,,,,,,,16.27,3.6,8.42,4.47,1.36,0.64,,,63.49,59.52,52.34,26.27,20.72,8.79,0.84,,20.59,9.79,0.3,0.07,66.52,18.77,14.61,8.81,,0.35,,,19.99,9.4,19.81,8.06,11.16,5.4,,,13.12,5.01,0.64,0.22,,,21.64,12.95,,,,,53.76,30.5,,,,,40.5,27.1,49.97,28.16,,,,,8.56,1.82,12.05,8.09,5.71,1.97,42.68,29.57,48.04,28.5,,,24.09,22.64,13.47,10.45,,,,,45.8,27.62,46.56,30.15,,,39.59,36.04,1.03,0.19,4.73,2.93,,,35.93,24.99,,0.18,49.62,30.87,11.47,3.77,,,1.19,0.25,29.32,7.91,0.24,,,,1.22,0.16,7.92,3.08,,,,,44.87,23.78,9.86,3.53,33.35,17.18,1.82,,3.95,0.82,56.02,46.49,52.95,44.75,,,,,,,2.36,0.13
2021-06-21,51.22,31.62,,,,,,,32.09,8.17,19.23,10.26,,,,,,,55.88,31.05,,,14.09,5.02,30.13,11.44,13.17,10.84,63.59,50.2,,,52.93,28.89,42.64,23.47,13.75,6.98,22.28,16.36,55.79,15.51,48.17,25.5,,,43.45,30.47,63.56,46.39,3.83,0.84,2.65,0.96,,,,,16.87,3.66,8.6,4.53,,,4.78,1.14,63.55,59.53,52.81,26.73,21.28,9.27,,,20.83,10.5,,,66.73,19.64,14.7,8.88,,,,,20.28,9.78,20.11,8.16,,,,0.2,13.69,5.17,,,25.99,22.9,21.87,13.22,,,,,,,,,,,40.82,27.15,50.2,28.52,,,0.5,,8.88,1.85,12.18,8.3,6.43,1.99,42.76,29.96,48.42,29.1,,,24.12,22.72,13.61,10.54,,,,,,,47.1,30.61,,,,,,,4.74,2.94,50.79,35.17,36.05,25.49,,,50.14,31.54,11.55,3.87,3.76,,,,29.42,8.14,,,0.58,0.03,,,8.14,3.19,,,,,45.18,24.51,10,3.62,34.45,17.28,,,3.96,0.83,56.12,47.15,53.03,44.86,,,,,,,,
2021-06-22,51.7,32.45,1.5,0.47,,,,,32.44,8.23,19.45,10.46,22.09,4.26,,,,,56.41,31.54,,,,,,,13.26,10.94,64.13,51.25,30.15,15.61,53.73,29.36,43.24,24.06,14.06,7.06,22.75,16.51,,,48.5,26.2,,,43.81,31.17,64,46.76,3.95,,2.9,1.1,,,5.39,,17.29,3.72,8.77,4.6,,,,,63.63,59.54,53.29,27.2,21.83,9.78,,,,,,,66.91,20.72,14.96,9.14,,0.36,,,20.62,10.2,20.94,8.3,,,,0.21,14.29,5.36,,,,,22.17,13.54,,,,,,,,,,,41.51,27.4,50.59,29.17,,,,,9.21,1.87,12.32,8.58,,,43.08,30.76,48.57,29.25,,,24.17,22.82,13.94,10.72,,,,,,,47.58,31.19,,,,,,,4.75,2.96,,,36.18,25.97,,0.27,50.84,32.38,11.59,3.93,,,,,29.51,8.38,,,,,,,8.37,3.3,,,,,45.48,25.27,10.14,3.71,34.93,17.33,,,4.01,0.9,56.23,47.82,53.11,44.98,,,,,,,2.5,
2021-06-23,52.32,33.46,,,3.34,0.7,,,32.94,8.32,19.7,10.68,22.53,4.37,,,,,57.48,32.09,,,,,31.52,11.57,13.35,11.05,64.59,52.14,,,54.39,29.92,43.75,24.48,14.38,7.14,23.26,16.62,56.46,15.95,48.84,26.86,,,44.17,31.87,64.31,47,4.06,0.85,2.91,1.13,,,,,17.52,3.74,8.91,4.62,,,,,63.75,59.55,53.75,27.69,22.39,10.31,,,,,,,67.06,21.92,15.22,9.34,1.85,0.38,1.53,1.13,20.95,10.58,21.78,8.37,11.65,5.58,,,14.84,5.61,,,26.24,23.21,22.57,13.97,,,,,,,,,,,42.95,27.99,50.99,30.03,,,,,9.56,1.88,12.45,8.85,,,43.36,31.53,49.11,29.76,,,24.23,22.93,13.97,10.73,,,,,,,48.03,31.77,,,,,,,4.81,3.04,,,36.34,26.36,0.85,0.34,51.5,33.37,,,,,,,29.6,8.62,,,,,,,8.62,3.41,,,0.05,,45.76,26.07,10.29,3.77,35.89,17.41,1.84,,4.1,1,56.37,48.22,53.21,45.09,,,,,,,2.56,0.14
2021-06-24,52.94,34.11,,,,,2.77,1.59,33.47,8.39,20.07,10.97,23.01,4.43,,2.59,,,58.56,32.62,,,,,32.08,11.64,13.43,11.17,65.18,53.18,,,54.97,30.52,44.16,24.82,14.69,7.3,,,,,49.19,27.48,,,44.53,32.52,64.63,47.26,4.16,0.87,2.92,1.14,,,6.32,,17.95,3.8,9.11,4.67,,,,,63.89,59.57,54.24,28.22,22.93,10.85,,,21.36,11.39,0.31,,67.25,23.3,15.55,9.55,,0.41,,,21.22,10.94,22.54,8.42,11.87,5.65,,,15.39,5.9,0.66,0.23,26.43,23.5,22.9,14.23,1.09,0.31,,,,,0.93,0.13,1.02,0.49,44.63,28.39,51.35,30.9,,,,,9.59,2,12.58,8.97,,,43.46,31.85,49.71,30.25,,,24.29,23.03,14.17,11.16,,,,,,,48.44,32.37,,,,,,,4.88,3.15,,,36.46,26.9,,,52.03,34,11.68,4.05,4.3,,,,29.69,8.83,0.28,,,,,,8.89,3.51,,,,,46.04,26.91,10.36,3.91,36.86,17.48,,,4.2,1.12,56.47,48.95,53.32,45.23,,,,,,,2.85,
2021-06-25,53.44,34.76,,,,,,,34.02,8.48,20.42,11.32,23.4,4.59,,,,,59.58,33.06,,,,,,,13.51,11.27,65.64,54.06,,,55.48,31.08,44.5,25.06,14.98,7.37,24.45,16.79,,,49.52,28.27,,,44.89,33.21,64.93,47.52,4.24,,,,,,,,18.36,3.86,9.32,4.72,,,,,63.97,,54.71,28.78,23.46,11.39,,,21.72,11.4,,,67.4,24.52,15.96,9.74,,,,,21.49,11.32,23.26,8.48,12.4,5.82,,0.22,15.86,6.11,,,26.58,23.83,23.15,14.45,,,,,,,,,,,45.46,28.57,51.73,31.89,,,0.56,0.01,9.6,2.21,12.86,9.07,6.66,2.05,,,50.33,30.72,,,,,14.46,11.31,,0.04,,,,,48.85,32.95,,,,,,,4.96,3.26,,,36.63,27.41,,,,,,,4.49,,,,29.81,9.02,,,,,,,9.22,3.65,,,,,46.33,27.71,10.4,4.03,37.75,17.54,,,4.28,1.26,,,53.37,45.33,,,4.3,,,,3.02,0.15
2021-06-26,53.62,35.08,,,,,,,34.55,8.59,20.83,11.65,,,,,,,60.19,33.5,,,,,,,13.53,11.3,65.75,54.27,,,55.81,31.47,44.64,25.14,15.19,7.43,,,58.11,17.7,49.74,28.83,,,45.23,33.91,65.28,47.82,4.26,,,,,,,,18.86,3.96,9.52,4.76,,,,,63.99,59.58,55.15,29.26,23.99,11.85,,,22.26,11.46,,,67.52,25.57,16.41,9.96,,0.52,,,21.77,11.69,23.74,8.49,12.45,5.83,,,16.29,6.28,,,26.61,23.9,23.28,14.63,,,8.86,,,,,,,,45.62,28.6,52.03,32.45,,,,,9.68,,13.07,9.11,,,43.99,33.33,50.97,31.15,,,,,14.71,11.4,,,,,,,49.14,33.25,,,,,,,5.03,3.38,,,36.75,28.06,,,,,,,4.52,,,,,,,,,,,,9.28,3.7,,,,,46.47,28.03,10.49,4.2,38.22,17.6,,,4.33,1.31,,,53.48,45.5,,,,,,,3.23,
2021-06-27,53.73,35.32,1.67,,3.41,0.75,,,35.03,8.67,21.09,,,,,,,,60.43,33.56,,,,,33.5,12.04,13.55,11.32,65.76,54.29,,,56.08,31.89,44.72,25.18,15.31,7.5,,,,,49.82,29.06,,,45.37,34.45,65.48,48,4.27,,,1.19,,,,,19.05,3.99,9.94,4.8,,,,,64.15,59.62,55.51,29.62,24.55,12.27,0.9,,22.7,11.82,,,67.63,26.42,16.67,10.07,1.86,0.53,,,21.87,12.06,23.8,8.88,12.5,5.88,,,16.62,6.48,,,,,23.33,14.7,,,8.87,2.57,58.51,34.61,,,,,45.7,28.62,52.27,32.67,,,,,9.72,2.22,13.21,9.12,6.88,2.31,44.08,33.51,51.57,31.52,,,24.31,23.33,14.81,11.53,,0.05,45.65,4.15,48.66,31.04,49.2,33.4,,,,,,,5.09,3.49,,,36.88,28.48,,,53.03,35.53,,,4.69,,,,29.83,9.06,,,,,2.16,0.19,9.37,3.74,,,,,46.6,28.28,10.59,4.34,38.96,17.69,,,4.36,1.33,56.6,50.12,53.6,45.76,,,,,,,3.32,0.16
2021-06-28,54.04,35.78,,,3.42,0.76,2.87,1.66,35.39,8.76,21.1,11.93,,,,,,,61.02,34.03,0.3,0.08,15.32,5.67,33.54,12.05,13.6,11.38,65.77,54.31,31.98,15.92,56.61,32.48,45.02,25.54,15.57,7.61,,,58.24,17.8,50.05,29.74,,,45.69,35.17,65.67,48.2,4.28,0.88,2.93,1.2,,,,,19.24,4.05,10.02,4.82,,,,,64.32,59.66,55.95,30.11,25.09,12.83,,,23.24,12.22,0.33,0.08,67.86,28.06,16.86,10.15,,0.54,,,21.99,12.55,24.21,9.61,12.76,6.07,2.01,0.23,17.13,6.62,,,26.85,24.26,23.57,14.83,,,8.88,2.58,,,,,1.09,0.56,46.29,28.64,52.45,33.09,,,,,10.01,2.23,13.34,9.17,,,44.17,33.85,52.52,32.46,,,24.44,23.41,14.93,11.64,,,45.89,4.34,,,49.49,33.96,3.08,0.89,,,,,5.14,3.6,55.92,35.8,37.04,28.8,,0.42,53.49,36.55,12.17,4.21,4.7,,1.25,,29.86,9.35,0.38,0.02,,,,,9.63,3.86,,,0.06,,46.86,29.07,10.67,4.51,40.24,17.79,1.87,,4.37,1.35,56.7,50.45,53.71,45.98,,,,,,,3.41,0.18
2021-06-29,54.53,36.43,,,,,,,35.91,8.83,21.44,12.31,23.62,5.79,,,,,61.52,34.63,,,,,34.21,12.28,13.68,11.49,66.15,55.36,,,57.14,33.21,45.34,26.07,15.83,7.7,,,,,50.31,30.49,,,46.05,35.79,65.87,48.42,4.35,0.89,3.05,1.29,,,,,19.58,4.15,10.48,4.89,,,4.85,1.95,64.51,59.7,56.35,30.64,25.62,13.42,,,,,,,68,29.44,17.29,10.41,,0.61,,,22.36,13.08,24.36,10.33,12.99,6.24,,,17.6,6.88,,,,,23.97,15.01,,,8.92,,,,,,,,47.18,28.7,52.8,33.8,,,,,10.26,,13.43,9.37,7,2.35,44.36,34.44,53.14,32.98,,,24.49,23.49,15.21,11.74,,0.06,46.28,4.49,,,49.78,34.58,,,,,,,5.19,3.67,,,37.2,29.16,0.87,0.44,54.16,37.47,12.31,4.39,4.89,,1.26,0.28,29.89,9.63,,,,,,,9.9,3.96,,,,,47.13,29.88,10.77,4.65,40.72,17.85,1.88,,4.42,1.49,56.79,50.9,53.8,46.11,,,,,,,3.5,0.19
2021-06-30,55.09,37.11,1.8,0.48,,,,,36.52,8.94,21.85,12.78,24.09,5.89,,,,,62.25,35.03,,,15.91,5.93,,,13.76,11.59,66.52,56.14,,,57.7,33.88,45.63,26.67,16.1,7.83,,,59.39,18.63,50.61,31.22,,,46.43,36.35,66.08,48.68,4.4,,3.06,1.31,,,,,19.67,4.18,10.7,4.92,,,,,64.7,59.74,56.76,31.19,26.16,13.99,,,24.39,13.91,,,68.15,30.9,17.76,10.65,1.87,0.69,,,22.64,13.55,24.5,11.06,13.33,6.44,,,18.13,7.17,,,27.08,24.7,24.44,15.18,,,8.93,2.59,,,,,,,49.12,28.83,53.17,34.74,,,,,,2.24,13.69,9.67,7.13,2.4,44.63,35.12,,,,,24.54,23.57,15.55,11.88,,0.07,46.8,4.56,,,50.04,35.26,,,,,,,5.23,3.74,,,37.34,29.53,,,54.81,38.48,12.6,4.65,5.1,,,,29.92,9.9,,,,,,,10.19,4.04,,,,,47.39,30.73,10.92,4.69,41.61,18.04,,,,,,,54.02,46.31,,,,,,,3.68,0.2
2021-07-01,55.65,37.74,,,,,,,37.22,9.04,22.26,13.22,,,,,,,63.04,35.46,,,16.51,6.17,35.65,12.7,13.84,11.69,67.05,56.62,,,58.25,34.58,,,,8.03,26.27,17.61,,,50.92,31.91,,,46.86,36.76,66.31,48.97,4.45,0.9,,,,,,,19.98,4.28,11.14,5,,,,,64.89,59.77,57.13,31.77,26.55,14.54,,,,,,,68.23,31.96,18.18,10.86,1.88,0.76,,,22.89,13.96,24.7,12.81,13.41,6.51,,,18.69,7.44,,,27.17,24.76,24.79,15.27,,,,,,,,,,,51.01,28.97,53.51,35.74,,,,,10.51,2.59,13.99,9.97,7.3,2.46,44.84,35.74,,,,,24.59,23.65,16,12.01,,0.08,47.16,4.6,,,50.27,35.86,,,,,,,5.27,3.76,,,37.48,29.99,,,55.5,39.5,13.03,5.03,5.32,,,,29.93,10.13,,,,,,,10.55,4.1,,,,,47.61,31.56,11.13,4.79,41.87,18.18,2.17,,4.58,1.75,,,54.22,46.61,,,,,,,3.71,0.21
2021-07-02,56.13,38.29,,,,,,,37.85,9.3,22.59,13.61,24.49,6.77,,,,,63.7,35.81,,,17.03,6.28,,,13.92,11.78,67.45,57,,,58.58,35.34,46.17,27.89,16.35,8.28,26.64,17.92,60.46,20.09,51.24,32.69,,,47.24,37.21,66.49,49.23,,,,,,,7.69,,20.02,4.3,11.29,5.03,,,,,65,,57.46,32.36,26.88,15.09,,,24.45,13.93,,,68.42,33.37,18.66,11.11,,0.81,,,23.11,14.33,25.01,13.77,13.56,,,,19.21,7.66,,,27.25,,25.13,15.32,,,,,,,,,,,51.95,29.03,53.82,36.73,,,,,10.52,,14.34,10.24,,,45.03,36.24,,,,,,,16.6,12.06,,0.09,47.44,4.83,,,50.5,36.47,,,,,,,5.3,3.8,58.57,36.33,37.68,30.39,,,,,13.49,5.36,,,,,,10.37,,,,,,,10.95,4.2,,,,,47.85,32.36,11.36,4.82,42.3,18.41,,,,,,,54.31,46.72,,,,,,,3.73,
2021-07-03,56.32,38.57,,,,,,,38.68,9.52,22.9,13.99,24.76,7.09,,,,,64.03,36.26,,,17.16,6.3,,,13.94,11.8,67.55,57.12,,,58.78,35.91,46.27,28.2,16.83,8.41,,,60.8,20.63,51.44,33.24,,,47.69,37.58,66.69,49.52,,,3.08,1.32,,,8.54,0.59,20.45,4.5,11.54,5.09,,,,,65.03,59.79,57.74,32.96,27.44,15.57,,,,,,,68.49,34.25,19.24,11.37,,0.84,,,23.39,14.62,25.33,14.21,13.58,6.61,,,19.66,7.89,,,27.27,,,,,,,,,,,,,,52.11,29.04,54.07,37.29,,,,,10.94,,14.71,10.46,,,45.17,36.61,,,,,24.61,23.81,16.89,12.2,,0.11,47.7,4.93,,,50.61,36.9,,,,,,,5.33,,60.68,36.87,37.93,30.91,,,,,13.62,5.63,5.58,,,,,,,,,,,,11.06,4.23,,,,,47.92,32.66,11.57,4.86,42.48,18.53,2.25,,4.71,1.92,,,54.45,46.94,,,,,,,3.75,0.22
2021-07-04,56.44,38.78,,,3.48,0.86,,,39.38,9.7,,,24.88,7.28,,,,,64.09,36.32,,,17.34,6.33,36.53,13.01,13.96,11.82,67.56,57.13,,,59,36.41,46.37,28.48,17.08,8.53,,,60.87,20.81,51.52,33.45,,,47.86,38.07,66.81,49.68,4.5,0.91,3.57,1.81,,,,,20.61,4.56,11.72,5.11,,,,,65.23,59.83,57.97,33.41,28.01,16.01,,,24.89,14.26,,,68.58,35.02,19.8,11.58,,0.85,,,23.55,14.78,25.58,14.34,13.6,6.62,,,20.07,8.14,,,27.28,24.82,25.27,15.38,,,8.94,2.6,63.87,38.52,,,,,52.22,29.05,54.45,37.58,,,,,11.43,,15.01,10.56,8.07,2.62,45.22,36.73,,,,,24.72,23.85,17.11,12.24,,0.12,47.98,5.04,52.71,34.21,50.64,37.04,,,,,,,5.34,3.82,61.68,37.13,38.16,31.16,,,56.69,40.93,13.78,5.77,5.59,,,,29.94,10.4,,,,,3.19,0.2,11.18,4.26,,,,,47.99,32.86,11.77,4.92,42.78,18.71,2.31,,4.74,1.94,57,52.37,54.54,47.04,,,,,,,3.77,
2021-07-05,56.7,39.19,1.87,0.49,,,2.9,1.71,39.85,9.81,23.13,14.28,25.01,7.36,,,,,64.3,37.18,,,17.67,6.39,37.14,13.15,14.02,11.87,67.87,57.55,33.47,16.04,59.57,37.16,46.66,29.43,17.64,8.7,,,,,51.76,34.08,,1.28,48.3,38.55,66.92,49.9,4.54,0.93,3.6,1.89,,,,,20.78,4.67,11.81,5.13,1.74,0.97,,,65.44,59.86,58.25,34.03,28.62,16.52,,,25.18,14.55,,,68.73,36.46,20.08,11.67,1.89,,,,23.75,14.98,25.84,14.43,13.72,6.66,,,20.7,8.5,0.7,0.24,27.42,24.88,25.6,15.46,1.13,0.49,,2.61,,,1.5,0.25,1.2,0.66,52.71,29.06,54.65,37.94,,,,,11.92,2.83,15.46,10.67,,,45.31,37,56.54,36.65,,,24.77,23.91,17.22,12.27,,,48.46,5.25,,,50.82,37.68,3.28,1.2,40.11,38.05,,,5.37,3.85,62.75,37.39,38.24,31.23,,,57.17,41.77,13.88,5.84,5.84,,,,30.05,10.55,0.4,0.03,,,,,11.49,4.35,,,0.07,0.02,48.06,33.09,11.91,5.01,43.18,18.93,,,4.8,2.05,57.07,52.5,,,,,8.03,0.79,74,64,3.78,0.23
2021-07-06,57.03,39.79,,,,0.91,,,40.37,10.1,23.39,14.63,25.33,7.62,,,,,64.49,38,,,,,37.39,13.25,14.11,11.95,68.13,57.93,,,60.26,37.89,46.99,30.41,18.28,8.9,27.37,18.65,60.94,20.98,52.04,34.8,,,48.75,38.93,67.05,50.12,4.59,0.95,,,,,,,20.93,4.75,12.13,5.22,,,,,65.64,59.9,58.52,34.65,29.24,17.05,,,25.2,15.14,,,68.86,37.62,20.47,11.8,,,,,,,26.19,14.7,13.88,6.79,,,21.36,8.92,,,27.53,24.91,26.13,15.54,,,,,,,,,,,53.48,29.12,54.97,38.58,,,,,12.52,2.84,15.98,10.79,8.26,2.67,45.43,37.57,57.21,37.41,,,24.82,23.97,17.88,12.49,,,48.79,5.47,,,51.03,38.3,,,,,,,5.43,3.87,63.76,37.66,38.44,31.55,,0.53,57.74,42.74,,,6.12,,,,30.12,10.73,,,,,,,11.81,4.42,,,,,48.11,33.35,12.05,5.08,43.56,19.14,,,4.89,2.19,,,54.63,47.13,,,,,74.5,64.3,3.79,0.24
2021-07-07,57.44,40.59,1.89,0.51,3.49,0.93,,,41.1,10.49,23.63,14.94,25.66,7.94,,,,,64.83,39.06,,,,,38.17,13.63,14.21,12.03,68.54,58.34,,,61.06,38.57,47.31,31.37,19.05,9.06,,,61.28,21.54,52.34,35.46,,,49.13,39.39,67.17,50.38,4.62,0.98,3.63,1.97,,,9.22,0.68,21.1,4.85,12.44,5.28,,,,,65.82,59.93,58.76,35.32,29.88,17.55,,,25.35,15.62,,,68.97,38.84,20.81,11.91,,0.91,,,24.66,15.84,26.51,15.02,14.31,7.37,,,22.03,9.45,,,27.81,24.94,26.49,15.79,,,,2.92,,,,,,,54.9,29.28,55.25,39.37,,,,,13.19,2.85,16.39,10.9,8.4,2.71,45.59,38.34,57.88,38.29,,,24.87,24.04,18.28,12.6,,0.15,49.08,5.68,,,51.21,38.92,,,,,,,5.51,3.9,,,38.62,31.82,,,58.34,43.91,15.15,6,,,,,30.19,10.9,,,,,,,12.17,4.48,,,0.1,0.03,48.34,34.09,12.22,5.15,43.9,19.38,,,4.98,2.33,57.18,53.07,54.69,47.22,,,,,74.8,64.7,3.82,0.25
2021-07-08,57.78,41.28,,,3.5,0.96,,,41.75,10.74,23.84,15.26,25.91,8.23,,,,,65.15,40.19,,,,,39.38,13.88,14.3,12.11,68.87,58.81,,,61.88,39.21,47.62,31.98,19.9,9.25,29.16,19.21,61.59,22.08,52.67,36.1,,,49.53,39.83,67.32,50.64,4.65,1.01,,,,,,,21.64,5.1,12.75,5.35,,,,,66.01,59.96,58.95,36.1,30.51,18.05,,,,,,,69.13,40.33,21.41,12.16,1.9,0.93,,,,,26.7,15.36,14.56,7.68,,,22.74,9.93,,,27.95,24.96,26.86,15.94,,,,,,,,,,,56.17,29.45,55.54,40.19,,,,,13.21,3.04,16.74,11.03,8.58,2.82,45.75,38.91,,,,,24.92,,18.54,12.69,,0.16,49.4,5.93,,,51.37,39.58,,,,,,,5.71,3.93,,,38.82,32.07,0.94,0.54,58.89,44.91,15.86,6.17,6.14,2.11,,,30.27,11.11,,,,,,,12.61,4.55,,,,,48.59,34.74,12.42,5.2,44.25,19.73,,,5.08,2.48,,,54.79,47.33,,,,,75,65,3.84,0.26
2021-07-09,58.06,41.92,,,,,,,42.4,10.81,24.04,15.56,26.24,8.55,,,,,65.45,41.17,,,,,40.08,14.07,14.4,12.19,69.15,59.22,,,62.66,39.78,47.92,32.4,21.05,9.32,30.09,19.45,62.09,23.02,52.99,36.87,,,49.93,40.31,67.45,50.9,4.69,1.05,,,,,10.31,0.75,,,13.08,5.44,,,,,66.14,59.97,59.14,36.91,31.14,18.55,,,25.58,16.02,,,69.27,41.63,22.02,12.44,,0.94,,,,,26.83,15.47,14.7,7.78,,,23.41,10.31,,,28.04,,27.2,15.99,,,,3.31,,,,,,,56.67,,55.81,40.96,,,,,13.22,,17.11,11.15,,,45.91,39.47,,,3.03,,25.01,24.1,19.12,12.83,0.77,0.18,49.61,6.1,,,51.53,40.22,,,,,,,5.89,3.96,66.58,38.77,39.02,32.42,,,,,16.74,6.32,6.33,2.27,,,30.38,11.4,,,0.7,0.05,,,13.08,4.65,,,,,48.85,35.38,12.67,5.23,44.5,20.03,,,5.21,2.61,,,54.88,47.43,,,,,75.2,65.3,3.86,0.27
2021-07-10,58.19,42.21,,,,,,,43.16,11.09,24.25,15.88,26.51,8.84,,,,,65.62,42.12,,,,,,,14.43,12.2,69.27,59.33,,,63.19,40.16,48.09,32.6,22.29,9.56,,,62.43,23.61,53.2,37.38,,,50.31,40.83,67.59,51.21,,,,,,,,,21.97,5.28,13.23,5.47,,,,,66.19,59.98,59.3,37.68,31.79,19.04,,,,,,,69.36,42.51,22.59,12.73,,,,,25.24,16.32,26.89,16.45,14.72,7.79,,,24.09,10.66,,,,,27.37,16.08,,,,,,,,,,,56.74,,55.95,41.42,,,,,,,17.83,11.23,8.74,3.07,,,,,3.04,1.95,,24.19,19.49,12.95,0.79,0.2,49.94,6.33,,,51.6,40.63,,,,,,,,,,,39.21,32.79,,,,,17.53,6.44,6.38,2.29,,,,11.47,,,,,,,13.2,4.66,,,,,48.93,35.65,12.82,5.27,44.63,20.24,2.35,,5.26,2.66,,,54.97,47.53,,,,,75.4,65.6,3.87,0.28
2021-07-11,58.27,42.41,1.91,0.56,,,,,43.35,11.11,,,26.64,9.03,,,,,65.66,42.36,,,,,40.83,14.37,14.45,12.22,69.28,59.34,,,63.79,40.53,48.18,32.7,23.17,9.62,,,62.82,24.32,53.29,37.54,,,50.33,40.86,67.65,51.37,4.71,1.06,,,,,,,22.03,5.31,13.26,5.49,,,,,66.21,60.01,59.4,38.27,32.28,19.55,,,26.02,16.24,,,69.44,43.2,23.01,12.9,,0.95,,,26.67,17.67,26.9,16.73,14.76,7.83,,,24.68,10.97,,,28.06,24.98,27.44,16.11,,,,3.57,67.96,41.4,,,,,56.79,29.51,56.08,41.66,,,,,13.23,3.24,18.34,11.26,8.81,3.16,46.06,40.11,,,,,25.02,24.25,19.63,12.97,0.82,0.22,50.32,6.63,56.47,36.27,51.62,40.75,,,,,,,6.03,4.01,,,39.45,33.13,1.02,0.55,59.87,46.6,18.2,6.65,,,,,30.41,11.48,,,,,3.96,0.21,13.33,4.68,,,,,49.01,35.86,12.9,5.34,44.83,20.57,,,5.29,2.69,57.33,53.57,55.06,47.62,,,,,75.6,65.8,3.88,
2021-07-12,58.47,42.79,,,3.54,1.4,,1.83,43.86,11.15,24.41,16.11,26.76,9.12,,,,,65.88,43.42,0.33,0.1,19.89,6.82,41.35,14.62,14.52,12.27,69.56,59.87,,,64.4,41.48,48.37,32.95,,,31.01,19.62,62.89,24.53,53.53,38.26,2.78,1.29,50.55,41.56,67.73,51.55,4.76,1.11,3.77,2.1,,,11.04,0.81,22.22,5.42,13.3,,,,,,66.23,60.05,59.55,39.06,32.81,20.08,0.97,0.03,26.06,16.74,0.51,0.11,69.58,44.38,23.29,13.01,,,,,27.08,18.04,27.13,17.01,14.91,8.03,,,25.51,11.46,0.72,0.26,28.59,25.22,27.71,16.25,,,,3.7,,,,,1.23,0.68,57.03,29.55,56.18,41.98,,,,,14.55,,18.59,11.33,8.82,3.22,46.14,40.37,61.12,42.69,,,25.06,24.3,19.69,13.07,0.84,0.23,50.99,7.11,,,51.76,41.4,3.48,1.4,,,,,6.23,4.07,68.76,40.47,39.7,33.36,,,60.35,47.35,18.64,6.76,6.55,2.36,,,30.47,11.66,,,,,,,13.75,4.74,,,,,49.26,36.51,12.93,5.5,45.16,21.11,2.36,,5.39,2.78,57.39,53.86,55.13,47.69,,,10.2,3.87,75.7,66,3.89,
