"NA","Province/State","country","Lat","Long","1/22/20","1/23/20","1/24/20","1/25/20","1/26/20","1/27/20","1/28/20","1/29/20","1/30/20","1/31/20","2/1/20","2/2/20","2/3/20","2/4/20","2/5/20","2/6/20","2/7/20","2/8/20","2/9/20","2/10/20","2/11/20","2/12/20","2/13/20","2/14/20","2/15/20","2/16/20","2/17/20","2/18/20","2/19/20","2/20/20","2/21/20","2/22/20","2/23/20","2/24/20","2/25/20","2/26/20","2/27/20","2/28/20","2/29/20","3/1/20","3/2/20","3/3/20","3/4/20","3/5/20","3/6/20","3/7/20","3/8/20","3/9/20","3/10/20","3/11/20","3/12/20","3/13/20","3/14/20","3/15/20","3/16/20","3/17/20","3/18/20","3/19/20","3/20/20","3/21/20","3/22/20","3/23/20","3/24/20","3/25/20","3/26/20","3/27/20","3/28/20","3/29/20","3/30/20","3/31/20","4/1/20","4/2/20","4/3/20","4/4/20","4/5/20","4/6/20","4/7/20","4/8/20","4/9/20","4/10/20","4/11/20","4/12/20","4/13/20","4/14/20","4/15/20","4/16/20","4/17/20","4/18/20","4/19/20","4/20/20","4/21/20","4/22/20","4/23/20","4/24/20","4/25/20","4/26/20","4/27/20","4/28/20","4/29/20","4/30/20","5/1/20","5/2/20","5/3/20","5/4/20","5/5/20","5/6/20","5/7/20","5/8/20","5/9/20","5/10/20","5/11/20","5/12/20","5/13/20","5/14/20","5/15/20","5/16/20","5/17/20","5/18/20","5/19/20","5/20/20","5/21/20","5/22/20","5/23/20","5/24/20","5/25/20","5/26/20","5/27/20","5/28/20","5/29/20","5/30/20","5/31/20","6/1/20","6/2/20","6/3/20","6/4/20","6/5/20","6/6/20","6/7/20","6/8/20","6/9/20","6/10/20","6/11/20","6/12/20","6/13/20","6/14/20","6/15/20","6/16/20","6/17/20","6/18/20","6/19/20","6/20/20","6/21/20","6/22/20","6/23/20","6/24/20","6/25/20","6/26/20","6/27/20","6/28/20","6/29/20","6/30/20","7/1/20","7/2/20","7/3/20","7/4/20","7/5/20","7/6/20","7/7/20","7/8/20","7/9/20","7/10/20","7/11/20","7/12/20","7/13/20","7/14/20","7/15/20","7/16/20","7/17/20","7/18/20","7/19/20","7/20/20","7/21/20","7/22/20","7/23/20","7/24/20","7/25/20","7/26/20","7/27/20","7/28/20","7/29/20","7/30/20","7/31/20","8/1/20","8/2/20","8/3/20","8/4/20","8/5/20","8/6/20","8/7/20","8/8/20","8/9/20","8/10/20","8/11/20","8/12/20","8/13/20","8/14/20","8/15/20","8/16/20","8/17/20","8/18/20","8/19/20","8/20/20","8/21/20","8/22/20","8/23/20","8/24/20","8/25/20","8/26/20","8/27/20","8/28/20","8/29/20","8/30/20","8/31/20","9/1/20","9/2/20","9/3/20","9/4/20","9/5/20","9/6/20","9/7/20","9/8/20","9/9/20","9/10/20","9/11/20","9/12/20","9/13/20","9/14/20","9/15/20","9/16/20","9/17/20","9/18/20","9/19/20","9/20/20","9/21/20","9/22/20","9/23/20","9/24/20","9/25/20","9/26/20","9/27/20","9/28/20","9/29/20","9/30/20","10/1/20","10/2/20","10/3/20","10/4/20","10/5/20"
NA,"","Saint Lucia","13.9094","-60.9789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","4","11","11","11","11","11","11","13","13","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","17","17","17","17","17","17","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","18","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","22","22","22","22","22","22","22","22","22","22","22","22","22","24","24","24","24","24","24","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","26","27","27","27","27","27","27","27","27","27","27","27"
NA,"","Saint Vincent and the Grenadines","12.9843","-61.2872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","3","5","5","5","8","8","8","8","8","8","8","9","9","9","9","9","9","9","9","12","12","12","14","14","14","14","14","14","14","14","14","14","14","14","14","14","14","15","15","15","15","15","15","15","15","16","16","25","25","25","25","25","25","25","25","25","26","26","26","26","26","27","27","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","37","37","39","39","39","39","39","39","39","44","44","45","45","45","46","46","49","49","52","52","52","52","55","55","55","55","55","55","56","56","56","56","56","56","57","57","57","57","57","57","57","57","57","57","57","58","58","58","58","58","58","61","61","61","61","62","62","64","64","64","64","64","64","64","64","64","64","64","64","64","64","64","64","64","64","64"
NA,"","San Marino","43.9424","12.4578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","4","4","4","4","4","4","4","4","6","6","13","13","13","21","21","27","35","35","40","40","49","50","53","53","53","53","53","55","57","60","60","61","62","62","63","64","64","64","64","64","69","78","82","83","86","86","92","97","106","114","126","126","130","161","161","172","189","198","201","203","211","220","235","254","266","266","270","275","294","322","344","357","357","359","384","391","408","428","428","428","478","483","496","496","520","520","520","575","590","591","609","610","610","610","627","632","647","653","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","656","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","657","658","658","658","658","658","658","660","660","660","660","660","660","660","660","660","662","662","662","662","662","662","663","663","663","669","669","669","669","669","669","676","676","676","676","676","676","680","680","680","680","680","680"
NA,"","Sao Tome and Principe","0.1864","6.6131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","68","68","68","68","68","68","68","68","68","68","68","68","68","68","76","135","146","156","176","177","177","182","188","191","199","203","203","203","208","211","214","219","219","219","235","236","252","260","267","267","268","269","279","283","283","284","284","286","286","286","322","325","325","337","451","536","588","601","604","610","662","696","734","759","766","771","778","782","787","787","794","795","797","799","800","800","800","804","807","808","809","815","818","821","821","826","829","830","831","831","832","833","842","846","848","848","851","851","853","855","857","859","859","859","859","859","862","866","866","866","870","870","871","871","873","873","876","878","880","880","880","881","881","883","883","885","885","886","886","886","886","887","888"
NA,"","Saudi Arabia","23.885942","45.079162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","6","6","6","8","16","16","16","28","29","33","35","37","66","115","165","264","328","351","420","488","551","615","631","666","685","720","761","805","889","931","990","1049","1329","1398","1490","1640","1812","1925","2049","2215","2357","2531","2784","2953","3163","3555","3765","4134","4476","5431","6783","7798","9120","10144","11457","12737","15257","17622","19051","21869","23666","25722","28748","31634","33478","36040","39003","41236","43520","45668","48450","51022","54553","57013","58883","62442","64306","65790","68159","68965","70616","71791","72817","74524","76339","77954","80019","81029","82548","84720","87890","89540","91662","93915","95764","98917","101130","105175","109885","112797","117882","120471","122128","124755","127118","130766","132760","137669","140614","143256","145236","149634","154839","158050","161096","163026","165396","167138","169842","177560","183048","187622","191161","194218","197735","203259","207259","210398","213490","215731","217782","220323","222936","225624","228569","231198","235658","237548","240081","242055","243713","245314","247089","248948","250440","252039","253478","255118","257269","260393","262959","264487","266953","268385","272911","274091","275476","277067","278441","280143","282888","283932","284945","286255","287403","288441","289667","290796","291514","292510","293964","295063","295842","296737","297623","298246","298966","299998","300933","301836","302870","303930","305022","306004","307207","308352","309430","310439","311499","312684","313786","314793","315636","316405","317005","317846","318542","319154","319746","320348","320974","321485","322055"
NA,"","Senegal","14.4974","-14.4524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","2","2","2","2","2","5","5","5","8","9","9","11","18","27","27","40","45","55","66","72","82","92","105","113","123","137","152","171","178","183","190","194","198","211","220","235","242","253","257","262","276","283","284","296","315","334","356","368","372","415","470","493","562","611","643","650","715","742","782","842","890","949","973","1076","1133","1186","1251","1311","1416","1456","1515","1565","1586","1686","1738","1761","1801","1858","1954","2063","2162","2276","2512","2588","2699","2809","2885","2994","3100","3228","3344","3424","3525","3606","3716","3788","3859","3919","3953","4046","4072","4162","4193","4255","4291","4341","4431","4545","4599","4666","4713","4870","4870","5023","5097","5169","5311","5381","5446","5514","5580","5605","5735","5809","5859","5948","6002","6044","6108","6170","6291","6364","6409","6477","6591","6655","6725","6776","6822","6838","6901","6920","6988","7101","7186","7329","7352","7390","7449","7523","7572","7615","7637","7677","7728","7767","7877","8050","8165","8165","8455","8595","8715","8852","8974","9091","9233","9388","9439","9484","9506","9553","9723","9851","9922","10037","10037","10176","10207","10350","10373","10520","10563","10692","10756","10923","11051","11153","11260","11458","11621","11718","11818","11910","12028","12113","12231","12335","12437","12538","12694","12751","12805","12870"
NA,"","Serbia","44.0165","21.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","534","637","753","870","977","1025","1067","1094","1152","1182","1209","1260","1292","1343","1343","1426","1551","1574","1723","1971","2160","2453","2732","2732","3290","3600","3824","4084","4301","4479","4713","4799","4904","5067","5370","5541","5699","5857","5920","6067","6277","6438","6524","6606","6698","6726","6766","6852","6910","6931","11056","11348","11189","11268","11348","11362","11411","11465","11511","11561","11624","11697","11769","11822","11889","11947","11997","12054","12111","12154","12232","12338","12464","12581","12662","12772","12912","13064","13176","13267","13366","13447","13562","13651","13719","13780","13876","13940","13991","14047","14417","14799","15179","15564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"","Seychelles","-4.6796","55.492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","6","6","6","6","6","6","6","6","6","6","6","6","8","8","8","8","8","10","10","10","10","10","10","10","10","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","27","27","27","27","27","27","27","27","27","27","39","39","39","39","39","39","39","39","39","113","113","124","124","125","125","125","125","126","126","126","126","126","126","126","126","126","126","126","126","126","126","127","127","127","127","127","127","127","127","127","127","127","127","127","127","127","127","127","136","136","136","136","136","136","136","136","136","136","136","136","136","140","140","140","140","140","140","140","143","143","143","143","143"
NA,"","Sierra Leone","8.460555000000001","-11.779889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","10","10","10","10","10","12","12","21","21","21","29","37","43","54","54","54","58","67","72","72","97","97","97","106","141","148","167","205","205","230","241","241","293","297","297","361","386","415","454","475","480","491","491","580","600","608","611","621","637","642","648","670","680","683","686","707","710","732","746","788","788","853","869","869","914","937","943","961","974","999","1007","1042","1051","1062","1086","1088","1122","1123","1133","1141","1154","1175","1190","1200","1213","1219","1237","1237","1261","1273","1288","1292","1297","1297","1313","1317","1336","1355","1362","1362","1362","1375","1375","1397","1401","1427","1435","1442","1445","1447","1478","1483","1496","1502","1505","1506","1506","1529","1531","1536","1542","1545","1550","1557","1569","1577","1581","1581","1591","1594","1594","1594","1600","1600","1602","1602","1611","1611","1613","1622","1622","1622","1634","1636","1636","1640","1646","1646","1649","1650","1650","1650","1652","1665","1666","1678","1679","1681","1681","1685","1687","1695","1697","1704","1706","1706"
NA,"","Singapore","1.2833","103.8333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","9","15","15","17","18","18","24","29","34","34","37","37","51","51","53","62","62","62","72","72","78","78","78","78","78","78","78","78","78","96","96","97","105","105","109","114","114","114","124","140","144","144","156","160","172","183","198","212","228","240","245","266","282","297","320","344","377","406","460","492","528","560","586","611","652","683","708","740","768","801","839","896","924","956","1002","1060","1095","1128","1188","1244","1268","1347","1408","1457","1519","1634","1712","2040","2296","2721","3225","3851","4809","5973","7248","8342","9340","9835","10365","11207","12117","12995","13882","14876","15738","16444","17276","18294","19631","20727","21699","22466","23175","23582","23904","24209","24559","24886","25368","25877","26532","27286","28040","28808","29589","30366","31163","31938","32712","33459","34224","34942","35590","35995","36299","36604","36825","37163","37508","37985","38500","39011","39429","39769","40117","40441","40717","41002","41323","41645","41780","42026","42285","42541","42737","42988","43256","43577","43833","44086","44371","44584","44795","45015","45172","45352","45521","45692","45893","46098","46308","46491","46740","46926","47179","47454","47768","48031","48312","48583","48915","49609","50128","50520","50736","51049","51521","51953","52350","52533","52810","53119","53651","53920","54164","54587","54816","54971","55139","55337","55447","55586","55658","55749","55891","56028","56174","56267","56333","56408","56461","56492","56558","56607","56699","56764","56802","56884","56955","57039","57071","57142","57181","57241","57262","57291","57333","57341","57359","57367","57393","57466","57488","57512","57534","57562","57575","57597"
NA,"","Slovakia","48.669","19.699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","2","2","2","2","7","3","3","5","10","10","10","8","13","16","23","23","23","23","107","113","151","167","175","213","229","251","258","284","288","355","386","394","403","423","484","524","558","608","619","643","741","762","806","905","919","941","959","983","1060","1112","1131","1151","1163","1185","1192","1231","1245","1256","1280","1301","1307","1322","1327","1332","1338","1356","1366","1368","1372","1375","1376","1379","1379","1389","1396","1402","1404","1409","1409","1410","1410","1410","1426","1437","1443","1447","1447","1447","1447","1448","1448","1452","1455","1455","1461","1464","1464","1466","1466","1466","1466","1466","1466","1473","1473","1477","1481","1493","1493","1493","1493","1507","1514","1523","1523","1530","1538","1538","1556","1556","1577","1577","1577","1616","1644","1660","1675","1695","1742","1742","1746","1771","1777","1824","1846","1861","1864","1866","1874","1884","1939","1944","1969","1969","1969","1980","1997","2014","2045","2147","2148","2153","2167","2192","2206","2225","2254","2278","2377","2478","2523","2617","2693","2797","2802","2836","2913","2947","3001","3081","3114","3124","3129","3214","3220","3288","3390","3519","3548","3571","3668","3888","3978","4036","4098","4178","4213","4329","4395","4620","4756","4793","4828","4865"
NA,"","Slovenia","46.1512","14.9955","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","10","10","10","70","70","79","79","102","102","120","128","137","148","150","152","152","165","174","174","190","192","193","197","205","211","211","219","221","221","223","230","233","233","239","241","241","244","246","247","252","255","256","256","259","260","267","270","272","273","1335","1338","1340","1340","1340","1340","1340","1346","1346","1354","1356","1357","1357","1358","1358","1358","1358","1359","1359","1359","1359","1359","1359","1359","1359","1359","1359","1359","1359","1359","1359","1359","1359","1359","1376","1376","1376","1376","1376","1376","1376","1384","1384","1384","1384","1384","1384","1384","1384","1384","1423","1429","1429","1429","1429","1469","1473","1488","1501","1522","1522","1568","1568","1603","1625","1648","1661","1678","1678","1678","1733","1742","1761","1780","1797","1821","1826","1831","1854","1884","1909","1927","1927","1927","1960","1960","1960","1960","2027","2042","2051","2052","2052","2079","2079","2079","2079","2079","2122","2139","2170","2199","2236","2268","2283","2296","2323","2359","2402","2440","2483","2483","2530","2533","2587","2620","2662","2699","2730","2730","2789","2844","2897","2939","2981","3023","3048","3048","3168","3245","3353","3457","3555","3600","3682","3804","3906","4041","4041","4265","4265"
NA,"","Somalia","5.152149","46.199616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","3","4","4","4","8","8","8","10","10","19","20","31","31","34","44","61","75","87","106","106","110","118","121","126","130","135","135","148","152","163","178","188","204","204","204","204","235","253","265","310","310","327","348","361","361","406","418","418","431","441","470","489","506","532","532","559","577","622","649","685","724","724","751","782","818","818","829","868","868","868","887","910","910","932","951","951","973","1014","1051","1096","1147","1209","1209","1264","1264","1343","1380","1425","1444","1444","1452","1457","1462","1464","1495","1499","1499","1521","1521","1543","1562","1562","1562","1562","1562","1598","1598","1598","1728","1728","1728","1728","1728","1728","1728","1728","1728","2268","2268","2374","2374","2374","2396","2396","2396","2396","2396","2443","2443","2443","2443","2443","2481","2481","2481","2481","2481","2481","2696","2696","2696","2696","2738","2738","2738","2791","2791","2803","2803","2812","2812","2812","2812","2812","2877","2877","2877","2877","2877","2877","2943","2946","2946","2946","2946","3001","3001","3001","3010","3010"
NA,"","South Africa","-30.5595","22.9375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","12","31","31","31","31","31","50","50","95","95","95","95","95","95","95","410","410","410","410","410","410","903","903","903","903","1055","1055","1055","1473","1473","1473","1473","1473","2073","2073","2073","2382","2549","2549","2746","2746","3153","3153","3153","3983","4173","4357","4357","4745","5676","6083","6478","7006","7298","7960","8950","8950","10104","10104","11100","11917","12741","13451","14370","15093","16116","16809","17291","18313","19682","21311","23088","24258","24364","26099","29006","31505","33252","35006","36850","38531","39867","42063","44331","44920","47825","50326","51608","53444","55045","56874","59974","64111","67094","68925","70614","73543","76025","81999","86298","91227","93315","97848","102299","106842","113061","118232","127715","134874","138241","146279","160693","165591","178183","182230","191059","194865","208144","229175","236260","245771","263054","265077","274925","287313","297967","309601","326171","342461","347227","358037","363751","377266","387316","394759","404568","411474","417200","426125","432029","437617","461734","466941","472377","477671","485468","491441","497169","500102","504127","506470","516494","520381","525242","531338","533935","536694","538604","540923","549993","553456","554887","557818","561204","563891","566555","567729","569935","573003","574587","576423","577906","579289","583126","584195","585303","586844","589434","590071","591208","592904","594229","595916","599149","601818","603721","604478","606520","608112","609584","611044","612763","614781","615684"
NA,"","South Sudan","6.8770000000000024","31.307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","3","4","4","4","4","4","4","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","15","15","15","48","48","49","49","49","58","89","117","122","122","169","190","217","224","224","224","224","246","246","279","333","333","333","333","333","333","333","333","333","333","333","333","333","333","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1175","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290","1290"
NA,"","Spain","40.463667","-3.7492199999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","30","30","32","32","183","183","193","517","517","530","1028","1081","1107","1588","2125","2575","2575","3794","5367","7015","9357","12285","14709","16780","19259","22647","26743","30513","34219","38080","40437","43208","48021","52165","55668","59109","62391","64727","67504","70853","74797","74797","74797","77357","80587","82514","85915","89250","92355","95708","98372","100875","102548","108947","112050","112050","117248","118902","121343","123486","126002","128511","131148","133952","136166","137139","138980","140823","143374","144783","146446","146446","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376","150376"
NA,"","Sri Lanka","7.873054","80.77179699999998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","1","3","3","2","3","7","7","9","11","15","17","21","21","24","27","33","38","42","44","49","54","54","56","56","61","63","68","77","86","96","98","102","105","107","109","118","120","126","134","136","154","162","172","184","194","213","215","232","240","260","321","343","366","382","445","477","520","538","559","569","584","604","620","660","674","695","712","732","745","754","781","801","811","823","836","839","858","891","941","990","1057","1122","1150","1196","1252","1287","1342","1371","1397","1421","1446","1472","1498","1526","1548","1562","1602","1619","1639","1661","1678","1711","1748","1827","1863","1885","1903","1917","1955","1967","1979","1980","1980","1981","1981","1988","2001","2007","2012","2023","2035","2041","2048","2064","2077","2094","2103","2106","2121","2296","2317","2333","2391","2439","2514","2517","2524","2537","2541","2564","2576","2579","2593","2622","2638","2646","2658","2666","2670","2676","2755","2760","2765","2789","2798","2805","2811","2816","2819","2830","2842","2849","2860","2868","2879","2883","2883","2907","2918","2925","2926","2935","2946","2955","2969","2983","2996","3005","3016","3021","3043","3060","3070","3088","3100","3118","3129","3142","3158","3186","3208","3210","3230","3230","3233","3245","3254","3258","3259"
NA,"","Sudan","12.8628","30.2176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","2","2","2","2","2","2","2","2","2","4","4","4","4","4","6","6","8","8","12","14","14","19","20","21","31","32","39","46","52","52","61","70","80","92","102","119","149","162","173","198","198","205","222","222","247","286","286","309","372","424","458","503","503","749","749","816","1272","1423","1522","1625","1711","1825","1924","2014","2014","2059","2127","2202","2278","2416","2556","2610","2720","2820","2966","2966","3086","3325","3325","3460","3699","3699","3806","4014","4014","4014","4014","4014","4606","4606","4624","4673","4673","4899","5034","5074","5200","5277","5341","5341","5403","5579","5601","5601","5601","5637","5707","5707","5707","5835","5835","5855","5890","5890","5939","6001","6001","6001","6119","6137","6137","6137","6194","6194","6194","6243","6243","6266","6266","6282","6282","6305","6325","6340","6350","6385","6398","6429","6456","6476","6492","6497","6538","6557","6557","6594","6603","6612","6612","6612","6612","6612","6612","6612","6725","6730","6730","6730","6730","6730","6731","6731","6757","6759","6759","6759","6759","6759","6759","6760","6760","6760","6760","6764","6764","6764","6764","6764","6764","6764","6764","6764","6764","6764","6764"
NA,"","Suriname","3.9193","-56.0278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","4","4","4","6","6","6","6","6","6","6","6","6","6","6","7","7","7","7","7","8","8","8","8","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","48","48","48","74","74","74","106","132","132","154","176","181","191","199","217","227","242","252","267","276","292","315","405","434","456","481","495","495","526","543","573","581","600","610","627","656","705","739","774","804","853","890","925","965","1003","1003","1080","1161","1194","1227","1278","1327","1446","1505","1558","1635","1674","1712","1789","1830","1894","1990","2036","2138","2196","2227","2383","2498","2559","2688","2758","2818","2863","2893","2971","2991","3073","3140","3171","3272","3318","3366","3426","3494","3544","3595","3622","3706","3747","3788","3850","3935","3996","4089","4160","4280","4383","4488","4525","4541","4560","4578","4596","4620","4661","4667","4676","4695","4702","4715","4723","4741","4755"
