"name","lat","lon","geometry","url"
"Kita Diakonie Düsseldorf",6.7796,51.21463,c(6.7796, 51.21463, 0),"https://corona.duesseldorf.de/news/die-coronazahlen-vom-7-august"
"Montessori-Kinderhaus Oberkassel e.V.",6.7557985,51.2345553,c(6.7557985, 51.2345553, 0),"https://corona.duesseldorf.de/news/die-coronazahlen-vom-22-august"
"Katholischer Kindergarten St.Cäcilia",6.8754372,51.1626496,c(6.8754372, 51.1626496, 0),"https://corona.duesseldorf.de/news/die-coronazahlen-vom-22-august"
"Kita in der Graf-von-Stauffenberg-Straße",6.9028802,51.1283928,c(6.9028802, 51.1283928, 0),"https://corona.duesseldorf.de/news/die-coronazahlen-vom-22-august"
"Kita Edefanten (Wuppertal)",7.26523,51.28234,c(7.26523, 51.28234, 0),"https://www.wz.de/nrw/wuppertal/mehrere-covid-19-faelle-an-wuppertaler-schulen-und-kitas_aid-53018309"
"Städtische Kindertageseinrichtung Geranienweg",6.91557,51.01632,c(6.91557, 51.01632, 0),"https://www.ksta.de/koeln/corona-in-koeln-kind-in-kita-positiv-getestet---einrichtung-bleibt-vorerst-geschlossen-36349934"
"Kindertagesstätte Nikolaushof",6.4639867,51.1381066,c(6.4639867, 51.1381066, 0),"https://rp-online.de/nrw/staedte/moenchengladbach/corona-in-moenchengladbach-mittwoch-26-august-stadt-schliesst-kita_aid-52976289"
"Städtischer Kindergarten an der Ebbinghäuser Straße",7.1762625,51.5904401,c(7.1762625, 51.5904401, 0),"https://www.24vest.de/recklinghausen/recklinghausen-positiver-corona-test-kita-an-ebbinghaeuser-strasse-geschlossen-90030585.html"
"Kindertagesstätte Villa Käferkinder",6.30693,50.98894,c(6.30693, 50.98894, 0),"https://www.kreis-dueren.de/aktuelles/presse/corona-aktuelles-komplett.php?pm=/aktuelles/presse/2020/Corona_27.8.php"
"Evanvelische Kindertagesstätte Reichenbach",8.6995649,49.7102435,c(8.6995649, 49.7102435, 0),"https://www.morgenweb.de/newsticker_ticker,-neun-neue-corona-infizierte-_tickerid,127960.html"
"Herz-Jesu (Montessori Kinderhaus)",6.8737059,51.1502396,c(6.8737059, 51.1502396, 0),"https://corona.duesseldorf.de/news/die-coronazahlen-vom-22-august"
"Städtische Tageseinrichtungen",6.8991323,51.1349353,c(6.8991323, 51.1349353, 0),"https://corona.duesseldorf.de/news/die-coronazahlen-vom-22-august"
"FRÖBEL-Kindergarten Regenbogen",6.9090392,50.958512,c(6.9090392, 50.958512, 0),"https://www.ksta.de/koeln/quarantaene-corona-faelle-an-zwei-koelner-kitas---zahlen-an-schulen-steigen-weiter-37256222"
"Kita ""Die Kleinen Strolche"" (Siegburg)",7.2290901,50.81154,c(7.2290901, 50.81154, 0),"https://www.msn.com/de-de/nachrichten/panorama/corona-in-rhein-sieg-zwei-kitas-schlie%C3%9Fen-wegen-corona/ar-BB10MzeH"
"Kita ""Rasselbande"" (St. Augustin-Mülldorf)",7.1912096,50.7879482,c(7.1912096, 50.7879482, 0),"https://www.msn.com/de-de/nachrichten/panorama/corona-in-rhein-sieg-zwei-kitas-schlie%C3%9Fen-wegen-corona/ar-BB10MzeH"
"Tagesgruppe der Evangelischen Jugendhilfe Godesheim (Bonn)",7.1355901,50.6819,c(7.1355901, 50.6819, 0),"https://ga.de/bonn/stadt-bonn/corona-in-bonn-faelle-an-schulen-und-kitas-dutzende-kontaktpersonen_aid-52941567"
"Ev. Kindergarten Arche Noah (Werne)",7.6291618,51.6597726,c(7.6291618, 51.6597726, 0),"https://www.ruhrnachrichten.de/werne/corona-virus-in-kita-arche-noah-hat-mit-bayrischer-schlamperei-zu-tun-plus-1546283.html"
"AWO Kindergarten Brausepulver (Kamen)",7.6216159,51.5630086,c(7.6216159, 51.5630086, 0),"https://www.hellwegeranzeiger.de/kamen/kamener-awo-kita-bleibt-nach-corona-fall-geschlossen-plus-1550501.html"
"Städtische Kindertagesstätte Sachsenring (Essen)",7.113904,51.4493732,c(7.113904, 51.4493732, 0),"https://www.radioessen.de/artikel/corona-in-essen-positiver-fall-in-kita-kinder-muessen-in-quarantaene-699169.html"
"F! Kindertagesstätte St. Klaus (Duderstadt)",10.2620861,51.5102651,c(10.2620861, 51.5102651, 0),"https://www.harzkurier.de/region/article230287078/Covid-19-Bestaetigte-Infektionen-in-der-Kita-in-Duderstadt.html"
"FABIDO-Kita Bornstraße (Dortmund)",7.46927,51.52037,c(7.46927, 51.52037, 0),"https://www.radio912.de/artikel/die-zahl-der-neuinfektionen-mit-dem-coronavirus-geht-in-dortmund-leicht-zurueck-603831.html"
"FABIDO-Kita Dürener Str. (Dortmund)",7.47855,51.52559,c(7.47855, 51.52559, 0),"https://www.radio912.de/artikel/die-zahl-der-neuinfektionen-mit-dem-coronavirus-geht-in-dortmund-leicht-zurueck-603831.html"
"Kinderstube Nordstadt-Krokodile (Dortmund)",7.4726224,51.5243423,c(7.4726224, 51.5243423, 0),"https://www.ruhrnachrichten.de/dortmund/kita-in-dortmund-bleibt-nach-corona-verdachtsfall-geschlossen-1547442.html"
"FABIDO-Kita Preußische Str. (Dortmund)",7.4894489,51.5529118,c(7.4894489, 51.5529118, 0),"https://www.ruhrnachrichten.de/dortmund/kita-in-dortmund-ist-wegen-2-corona-verdachtsfaellen-geschlossen-plus-1546200.html"
"Ev. Kindergarten Albert-Schweitzer-Haus (Bad Sobernheim)",7.6521841,49.7907004,c(7.6521841, 49.7907004, 0),"https://nahe-news.de/2020/08/28/schulen-und-kita-betroffen-corona-hot-spot-im-raum-bad-sobernheim-dringender-appell-der-landraetin/"
"Kita Birkenweg (Bischofsheim)",8.3625665,49.9943728,c(8.3625665, 49.9943728, 0),"https://www.echo-online.de/lokales/kreis-gross-gerau/bischofsheim/corona-fall-in-bischofsheimer-kita-birkenweg_22171350"
"Kindergarten Ellenbeek (Wülfrath)",7.0509,51.28467,c(7.0509, 51.28467, 0),"https://www.supertipp-online.de/2020/08/30/corona-virus-nrw-deutschland-lage-kreis-mettmann/"
"Kita ""Unter'm Himmelszelt"" (Heiligenhaus)",6.9442,51.3265,c(6.9442, 51.3265, 0),"https://www.supertipp-online.de/2020/08/30/corona-virus-nrw-deutschland-lage-kreis-mettmann/"
"Kita Rehbachstr. Dudweiler (Saarbrücken)",7.04211,49.28855,c(7.04211, 49.28855, 0),"https://www.sol.de/news/update/News-Update,493539/Dudweiler-Neuweiler-Bildstock-Saarbruecken-Quarantaene-wegen-Corona-Faellen-an-Schulen-und-Kita,493656"
"Kindergarten Ringen „Unter’m Regenbogen“ (Grafschaft-Ringen)",7.0905049,50.5710984,c(7.0905049, 50.5710984, 0),"https://www.blick-aktuell.de/Nachrichten/Kindertagesstaette-in-Grafschaft-Ringen-geschlossen-451215.html"
"Katholischer Kindergarten St.Antonius (Kevelaer)",6.2760062,51.6335529,c(6.2760062, 51.6335529, 0),"https://rp-online.de/nrw/staedte/kevelaer/corona-in-kervenheim-firma-und-kindergarten-geschlossen_aid-52937813"
"Waldkindergarten Wiblingwerde e.V.",7.60766,51.30692,c(7.60766, 51.30692, 0),"https://www.come-on.de/lennetal/nachrodt-wiblingwerde/coronavirus-nachrodt-erzieherin-waldkindergarten-positiv-getestet-13856215.html"
"Kita Sausebraus (Neuenrade)",7.7729086,51.2804928,c(7.7729086, 51.2804928, 0),"https://www.come-on.de/lennetal/neuenrade/kita-sausebraus-geschlossen-13866035.html"
"EV. Kindergarten Sereetz (Ratekau)",10.7324,53.92343,c(10.7324, 53.92343, 0),"https://www.ln-online.de/Lokales/Bad-Schwartau/Sereetz-41-Corona-Tests-nach-Infektion-in-Kita"
"Integrierte Kindertagesstätte (Siegen)",8.0167783,50.8730176,c(8.0167783, 50.8730176, 0),"https://www1.wdr.de/nachrichten/themen/coronavirus/corona-virus-siegen-sauerland-olpe-100.html"
"Kita Leonhardi (Minden)",8.89675,52.278,c(8.89675, 52.278, 0),"https://www.mt.de/lokales/minden/Corona-Fallzahlen-im-Kreis-steigen-weiter-an-Positiver-Fall-in-Mindener-Kita-22830345.html"
"Familienzentrum Städt. Kita Am Holderbusch (Stolberg)",6.2159,50.76696,c(6.2159, 50.76696, 0),"https://www.aachener-zeitung.de/lokales/stolberg/normalbetrieb-im-gymnasium-kita-bleibt-geschlossen_aid-53062487"
"Kindergarten Spatzennest (Bürstadt)",8.4565745,49.6487217,c(8.4565745, 49.6487217, 0),"https://www.morgenweb.de/suedhessen-morgen_artikel,-buerstadt-spatzennest-macht-eine-gruppe-zu-_arid,1679401.html"
"unbenannte Kita in Hof",11.9127814,50.3135391,c(11.9127814, 50.3135391, 0),"https://www.frankenpost.de/region/hof/Coronavirus-Fall-in-Hofer-Kita;art83415,7363312"
"Kita Erpel (Verbandsgemeinde Unkel)",7.23173,50.58637,c(7.23173, 50.58637, 0),"https://www.kreis-neuwied.de/kv_neuwied/Home/Aktuelles/Pressemitteilungen/Coronafall%20in%20Kita%20Erpel/"
"Kindertagesstätte IV „Die Altrheinstromer“",8.3448,49.96976,c(8.3448, 49.96976, 0),"https://www.main-spitze.de/lokales/kreis-gross-gerau/ginsheim-gustavsburg/corona-fall-in-kita-altrheinstromer-in-ginsheim-geschlossen_22164992"
"Ev. Kindergarten u. Familienzentrum ""Die kleinen Strolche""",6.36496,50.93013,c(6.36496, 50.93013, 0),"https://www.radiorur.de/artikel/kita-wegen-corona-dicht-696148.html"
"Kath. Kindergarten St. Peter und Paul",6.7511642,51.3651446,c(6.7511642, 51.3651446, 0),"https://www.nrz.de/thema/coronavirus/corona-quarantaene-diese-schulen-und-kitas-sind-betroffen-id230196782.html"
"Städtische Tageseinrichtung für Kinder",7.0594753,51.5458252,c(7.0594753, 51.5458252, 0),"https://www.nrz.de/thema/coronavirus/corona-quarantaene-diese-schulen-und-kitas-sind-betroffen-id230196782.html"
"Kindertagesstätte Franzstr.,",7.48702,51.34671,c(7.48702, 51.34671, 0),"https://www.nrz.de/thema/coronavirus/corona-quarantaene-diese-schulen-und-kitas-sind-betroffen-id230196782.html"
"AWO Kita Sonnenblume",7.6447611,51.488183,c(7.6447611, 51.488183, 0),"https://www.nrz.de/thema/coronavirus/corona-quarantaene-diese-schulen-und-kitas-sind-betroffen-id230196782.html"
"Evangelischer Kindergarten „Zwergenland“",8.4573216,51.1160752,c(8.4573216, 51.1160752, 0),"https://www.nrz.de/thema/coronavirus/corona-quarantaene-diese-schulen-und-kitas-sind-betroffen-id230196782.html"
"Katholischer Kindergarten St.Paulus",6.69285,51.6,c(6.69285, 51.6, 0),"https://www.nrz.de/thema/coronavirus/corona-quarantaene-diese-schulen-und-kitas-sind-betroffen-id230196782.html"
"Städt. Kindergarten Vierbaum",6.6581825,51.5119454,c(6.6581825, 51.5119454, 0),"https://www.nrz.de/thema/coronavirus/corona-quarantaene-diese-schulen-und-kitas-sind-betroffen-id230196782.html"
"Städt. Tageseinrichtung für Kinder Menschenskinder (Mülheim an der Ruhr)",6.880844,51.432448,c(6.880844, 51.432448, 0),"https://www.radiomuelheim.de/artikel/kita-kind-hat-corona-700904.html"
"AWO-Kita/Familienzentrum ""Bienenkorb"" (Augustdorf)",8.7338,51.90986,c(8.7338, 51.90986, 0),"https://www.radiolippe.de/nachrichten/lippe/detailansicht/corona-positive-tests-in-augustdorfer-kita-und-doerentruper-grundschule.html"
"Evangelische Kindertagesstätte Heerdt (Düsseldorf)",6.7034854,51.2313664,c(6.7034854, 51.2313664, 0),"https://corona.duesseldorf.de/news/die-aktuellen-coronazahlen-vom-26-august"
"Kita Am Hoverkamp (Kaarst)",6.6288012,51.2340281,c(6.6288012, 51.2340281, 0),"https://rp-online.de/nrw/staedte/rhein-kreis/schulen-und-kitas-im-rhein-kreis-neuss-an-welchen-gibt-es-corona-faelle_aid-52997751"
