owiddate,Deutschland,Afghanistan,Ägypten,Algerien,Angola,Argentinien,Aserbaidschan,Äthiopien,Australien,Bangladesch,Belarus,Belgien,Benin,Bolivien,Brasilien,Bulgarien,Burkina Faso,Burundi,Chile,China,Costa Rica,Dänemark,Dominikanische Republik,Ecuador,El Salvador,Elfenbeinküste,Finnland,Frankreich,Ghana,Griechenland,Großbritannien,Guatemala,Guinea,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Israel,Italien,Japan,Jemen,Jordanien,Kambodscha,Kamerun,Kanada,Kasachstan,Kenia,Kirgisistan,Kolumbien,Kuba,Libanon,Libyen,Madagaskar,Malawi,Malaysia,Mali,Marokko,Mexiko,Mosambik,Nepal,Nicaragua,Niederlande,Niger,Nigeria,Norwegen,Österreich,Pakistan,Papua-Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Ruanda,Rumänien,Russland,Sambia,Saudi-Arabien,Schweden,Schweiz,Senegal,Serbien,Sierra Leone,Simbabwe,Singapur,Slowakei,Somalia,Spanien,Sri Lanka,Südafrika,Sudan,Südkorea,Südsudan,Syrien,Tadschikistan,Tansania,Thailand,Togo,Tschad,Tschechien,Tunesien,Türkei,Uganda,Ukraine,Ungarn,USA,Usbekistan,Venezuela,Vereinigte Arabische Emirate,Vietnam,NA
2022-03-04,1070,298,2449,100,1373,1848,2580,3968,3111,14521,2997,1040,1645,1325,2410,275,70,2,4634,3863,8357,276,682,2222,1356,1232,544,749,555,1587,692,3141,3053,66,1713,1619,3591,855,2479,147,1547,8240,25,1874,6825,17,2305,,904,1289,2036,1164,852,862,145,271,3275,731,736,2747,10359,3083,3234,448,3090,811,325,570,2669,156,2288,5611,1397,743,1985,1065,224,80,1560,2035,2057,349,62,199,839,587,2656,177,1567,1006,2169,1429,491,1683,148,491,6453,636,2583,646,37,422,240,838,1135,,380,764,3069,0,1465,5426,
2022-03-05,1052,265,2592,100,1325,1804,2580,2782,3024,11677,2997,843,1645,1408,2491,268,69,2,4660,3806,7766,274,699,2305,1271,1232,758,683,555,1469,682,2968,2472,63,1713,1519,4226,829,2638,145,1441,8219,25,1694,6325,13,2241,,813,1244,2181,1134,833,823,151,303,3046,662,680,2422,10359,3912,3174,441,3579,785,324,552,2483,175,2169,5595,1397,696,1920,1065,215,309,1741,1999,2010,321,62,195,1176,577,2423,173,1759,1153,1975,1459,491,1487,148,466,6453,636,2491,612,39,408,255,803,1080,,350,737,3069,0,1477,6166,
2022-03-06,1055,232,2679,100,1278,1866,2580,2785,2980,8834,2997,824,1645,1421,2497,282,67,2,4659,3737,7175,273,742,2417,1186,1311,972,669,555,1433,676,2794,1891,60,1713,1476,4603,841,2988,137,1367,8199,25,1514,5935,10,2179,,723,1211,2326,1091,775,768,156,227,2845,592,624,2096,8879,4418,3115,438,3579,758,323,534,2159,194,2049,5516,1397,720,1032,1065,206,349,1767,1902,1963,320,62,191,1513,547,2259,169,1827,1300,1644,1435,491,1474,148,441,6453,636,2435,578,41,401,242,775,1026,,321,722,3069,0,1426,6346,
2022-03-07,1026,245,2765,100,1231,2207,2212,2881,2842,6421,2954,806,1645,1626,2554,248,80,2,4383,3643,6585,265,659,2863,597,1390,994,606,555,1146,663,2620,1891,57,1713,1478,4224,853,2938,131,1268,8105,32,1334,5380,6,1052,,617,969,2470,1065,691,681,162,227,2604,523,619,1974,7399,4646,3055,436,3579,762,306,517,1836,213,1929,5298,1397,653,706,1065,194,345,1561,1668,1946,293,62,184,1850,511,2166,165,1894,1420,1441,1416,491,1276,148,416,6228,636,2293,544,43,370,232,713,972,,291,677,3003,0,1389,4866,
2022-03-08,1006,257,2851,100,1184,2398,2083,3121,2838,6161,2911,770,1645,1815,3019,239,92,2,4151,3508,6485,255,640,3334,597,1469,989,537,555,1057,654,2447,1891,53,1713,1556,4680,864,3042,127,1236,8118,40,1154,4434,2,968,,608,893,2615,1070,615,615,154,227,2454,454,614,1928,5919,5037,2996,433,3579,765,286,499,1935,184,1810,5152,1397,620,568,1065,183,364,1477,1668,1930,284,62,171,2187,473,2100,162,1894,1526,1511,1277,508,1448,148,391,6002,636,2293,510,45,362,224,648,972,,288,652,2937,0,1176,4944,
2022-03-09,987,270,2851,100,1179,2351,1715,2708,2860,5773,2868,887,1432,1729,3337,237,104,2,4056,3425,6385,240,626,3341,597,1336,972,467,555,1105,646,2273,1891,50,1713,1596,4021,876,3363,124,1204,7911,47,974,4030,2,954,,604,809,2760,1035,585,528,146,227,2293,384,609,2016,4439,5358,2936,430,3071,769,277,482,2078,156,1690,5029,1397,594,632,1065,173,382,1298,1668,1913,277,62,168,2524,514,2069,158,1894,1631,1491,1123,526,1250,148,391,5777,636,2302,475,47,351,223,587,972,,285,633,2870,0,1068,4786,
2022-03-10,933,283,2851,,1222,2317,1716,2788,2898,5447,2825,832,1218,1882,4349,288,116,2,3984,3378,6285,237,761,3424,597,1202,1297,429,555,1105,615,2174,1891,44,1713,1464,4046,888,3558,117,1173,7839,55,974,3700,133,932,,612,831,2837,1060,638,463,138,227,2147,315,605,2286,2960,5591,2517,427,2562,772,277,464,2219,128,1197,4932,1397,574,618,1065,160,503,1205,1668,1896,271,64,251,2861,503,2021,155,1894,1735,2313,1086,543,1263,148,391,5551,636,2380,441,49,341,206,536,922,,282,615,2804,0,1112,4478,
2022-03-11,908,295,2851,,1266,2323,1666,2716,2986,4893,2782,784,1004,1478,4372,268,128,2,3932,3354,6184,230,766,3284,597,1069,1638,383,555,1086,595,2074,1891,39,1713,1478,3851,900,3511,113,1140,7794,63,905,3415,264,839,,652,810,2914,1119,578,458,131,227,2038,245,600,2725,3039,5824,2097,425,2054,776,274,447,2496,100,703,4824,1397,547,,1065,146,515,1111,1668,1880,274,67,235,3198,539,1981,151,1894,1601,2290,1288,561,1254,148,391,5325,636,2461,407,51,326,186,477,872,,583,590,2738,0,1156,4170,
2022-03-12,897,308,2851,,1309,2318,1612,2963,3103,4338,2739,760,790,1364,4666,265,141,2,3952,3324,6084,216,771,3262,597,936,1874,361,555,1089,590,2096,1891,37,1526,1313,3755,912,3464,113,1114,7749,70,836,3144,395,824,,657,817,2785,1134,579,452,123,227,1940,257,595,3207,3119,5078,2085,422,1545,779,273,436,2773,72,928,4771,1397,518,,1065,135,282,957,1668,1863,276,69,220,3198,541,1944,148,1894,1467,2232,1243,579,1211,148,391,5100,545,2481,,46,330,173,450,822,,885,573,2672,0,1156,3862,
2022-03-13,889,320,2851,,1352,2234,1483,3220,3168,4041,2696,777,576,1376,4680,246,153,2,3953,3327,5984,216,762,3196,597,724,2109,358,555,1086,585,2118,1891,34,1338,1346,3607,912,3291,109,1102,7704,78,767,2979,527,814,,670,849,2656,1155,524,445,115,227,1883,269,590,3165,4678,4604,2072,416,1037,783,273,426,3187,44,1153,4798,1397,511,,1065,130,358,957,1668,1846,273,71,204,3198,564,1979,144,1894,1333,2174,1253,596,1208,148,391,4874,454,2504,,40,330,166,435,772,,1186,566,2606,0,1156,3632,
2022-03-14,868,320,2851,,1395,2085,1483,2879,3145,3371,2696,742,362,1640,4568,259,153,2,3744,3351,5884,210,868,3069,597,512,2535,356,555,1220,604,2141,1843,32,1151,1380,3459,912,3117,108,1075,7653,78,699,2685,658,799,,691,966,2527,1165,440,534,107,,1829,280,590,3161,6237,4134,2059,410,528,803,267,415,3601,15,1378,4666,1662,540,,1065,117,478,958,1668,1920,273,74,191,3198,2139,2004,141,1894,1199,2804,1030,614,1145,148,391,4807,363,2513,,35,327,158,387,722,,1487,560,2509,0,1156,3392,
2022-03-15,846,320,2851,,1438,2154,1565,2538,3183,3479,2696,727,148,1810,4380,267,148,2,3606,3452,5850,208,817,2956,653,347,2980,361,555,1252,604,2163,1794,30,964,1319,3552,912,3066,106,1057,7721,78,630,2724,789,823,,664,1012,2398,1128,453,571,110,,1776,292,590,3234,7797,3755,2046,403,20,823,266,405,3785,28,1603,4608,1928,534,,1065,103,520,990,1668,1993,269,76,179,3198,2181,2041,138,1894,1065,2821,1110,614,1105,148,391,4740,273,2524,,29,326,152,353,671,,1792,554,2412,0,1156,3085,
2022-03-16,822,320,2827,,1438,2153,1815,2197,3196,3676,2696,552,148,2041,4356,260,143,2,3462,3481,5815,205,763,2858,709,394,3298,377,555,1185,594,2185,1746,28,777,1305,3211,856,2941,108,1034,7634,78,561,2483,920,818,,636,967,2268,1132,473,579,113,,1711,304,590,3256,9356,3788,2034,397,20,843,250,394,3946,41,1828,4490,2194,522,,1065,93,528,1045,1668,2066,267,,166,3701,2183,2079,135,1894,931,2807,1212,614,1222,148,347,4673,182,2504,,24,320,139,328,620,,2097,552,2315,0,1156,3116,
2022-03-17,791,320,2804,,1438,2146,1681,1855,3188,3342,2696,561,148,2038,3451,254,139,2,3332,3446,5781,201,664,2636,764,440,2984,388,555,1147,592,2132,1605,34,589,1314,3475,801,2836,101,1004,7537,68,492,2241,920,795,,609,890,2222,1100,425,561,116,,1625,316,557,3178,10915,3900,2440,391,20,864,221,384,4082,54,2508,4340,2460,507,,1065,82,406,946,1668,2139,261,,67,4204,2162,2103,132,1894,786,1876,1207,614,1153,148,302,4607,91,2499,,18,315,140,334,619,,2401,545,2218,0,1156,2900,
2022-03-18,745,289,2781,,1386,2132,1621,1513,3147,3237,2696,567,148,1987,3664,247,134,2,3268,3422,5746,195,801,2571,846,487,2669,413,555,1150,592,2079,1464,41,402,1151,3032,745,2613,101,969,7320,59,492,2132,920,782,,565,927,2175,1024,486,572,119,,1544,327,524,3004,10915,3411,2847,385,20,884,214,374,4082,66,3188,4217,2726,458,,1065,69,360,847,1668,2212,260,,67,4707,2133,2050,130,1734,774,1807,940,614,1086,148,258,4540,0,2504,,13,318,142,342,618,,2401,542,2122,0,1156,2684,
2022-03-19,735,259,2757,,1334,2164,1548,1081,3139,3140,2696,532,148,2003,3328,243,129,2,3264,3418,5711,195,896,2450,1012,534,2355,420,555,1143,590,2269,1323,47,402,1156,2600,690,2391,101,927,7103,49,492,2022,920,772,,568,930,2309,1017,487,582,123,,1488,342,491,2599,9356,2946,2847,378,20,913,213,376,4082,79,3016,4077,2992,508,,1065,62,360,962,1668,2285,255,,67,5210,2107,1960,127,1574,762,1737,1118,614,1056,148,214,4473,0,2467,,496,311,144,343,617,,2401,543,2025,0,1156,2194,
2022-03-20,732,228,2734,,1282,2175,1493,649,3150,3493,2696,514,148,1978,3291,256,124,2,3264,3383,5677,193,898,2527,1178,580,2041,420,555,1148,593,2460,1182,54,402,1115,2700,634,2157,117,906,6886,40,492,1997,920,804,,597,795,2442,997,519,534,126,,1408,357,458,2717,7797,2699,2847,388,20,941,213,378,4082,92,2844,4009,3258,481,,1065,62,442,923,1668,2358,273,,67,5713,2092,1887,124,1414,751,1805,1140,614,1055,148,169,4406,0,2443,,978,310,146,347,615,,2401,544,1928,0,1156,2170,
2022-03-21,716,197,2583,,1230,2209,1493,560,3223,3824,2696,520,148,1667,3426,238,129,2,3209,3280,5642,188,756,2424,1344,627,1726,436,487,1158,567,2651,1090,61,402,1188,2757,579,1786,127,882,6158,30,492,1863,920,756,,542,765,2576,1050,541,507,129,,1300,372,425,2600,6237,2449,2847,398,20,950,213,380,4082,105,2673,3923,3258,465,,1065,62,512,884,1668,2250,254,,67,6216,657,1788,122,1253,739,1081,1137,614,1035,148,125,4406,0,2470,,1461,305,148,392,614,,2401,541,1928,0,1156,2196,
2022-03-22,685,166,2432,,1178,2151,1172,471,3147,4242,2696,514,148,1511,3456,227,138,2,3149,3160,5642,182,814,2293,1454,627,1412,456,419,1159,542,2841,,67,402,1282,3610,523,1447,153,851,6293,21,492,1820,891,734,,507,736,2709,1001,490,451,129,,1169,387,392,2340,4678,2265,2847,408,20,958,204,382,4082,105,2501,3888,3258,451,,1065,62,637,878,1668,2143,254,,81,6719,1365,1697,120,1093,727,969,957,614,1007,148,80,4406,0,2533,,1944,299,149,441,614,,2105,531,1928,0,1156,3576,
2022-03-23,649,156,2305,,1126,2142,1021,381,3027,4540,2696,466,148,1268,3196,221,148,2,3114,3079,5534,175,1030,2200,1565,627,1098,470,351,1170,521,3032,,74,402,1523,3969,523,1093,171,823,6304,12,492,1880,863,753,,472,798,2842,1041,449,529,657,,1076,402,359,2130,3119,2245,2847,418,20,967,197,384,4082,105,2329,3860,3258,436,,1065,62,858,871,1668,2035,253,,,6719,2215,1601,118,881,716,968,934,614,987,148,80,4406,0,2640,,2427,296,150,484,614,,1809,524,1928,0,1156,,
2022-03-24,615,145,2178,,1074,1856,884,292,2956,5541,2696,438,148,1147,3074,208,157,2,3069,3048,5426,169,919,2029,2464,627,1032,480,283,1167,510,3508,,71,402,1699,3325,528,740,212,803,6196,12,492,1970,835,706,,437,735,2812,1036,354,499,1186,,996,417,345,2007,1559,1916,2847,428,20,975,196,386,4082,105,1701,3910,3258,423,,1065,62,1185,949,1668,1928,257,,,6719,3492,1509,116,669,699,1076,937,614,955,184,222,4406,,2742,,2910,298,150,510,614,,1513,520,1928,0,1156,,
2022-03-25,601,165,2050,,1074,1818,719,203,2874,5593,2696,428,148,1168,2826,204,166,2,3014,2955,5318,169,797,1871,2565,627,966,494,215,1043,506,3983,,67,402,1781,3970,533,599,220,782,6321,12,492,1988,807,708,,400,701,2781,1088,322,511,1715,,963,432,332,1841,0,2099,2847,438,20,983,194,388,4082,105,1074,3981,3010,436,,1065,62,1211,954,1668,1821,262,,,6719,4749,1459,114,617,682,1105,958,614,903,219,364,4406,,2828,,3393,294,151,534,614,,1217,510,1928,0,1156,,
2022-03-26,594,185,1923,,1703,1762,575,203,2816,5636,2696,419,148,1133,2600,204,176,2,3018,2917,5210,166,773,1866,2582,627,900,498,147,970,500,4047,,64,402,2071,4616,538,526,221,765,6446,12,492,2077,778,702,,420,692,2632,1099,326,523,2243,,949,405,319,1943,1276,2304,2847,447,21,983,195,384,4082,105,1049,4263,2762,390,,1065,62,1611,805,1668,1713,264,,,6719,5695,1441,112,565,666,1134,955,614,911,255,505,4406,,2843,,3393,293,152,540,614,,920,501,1928,,1156,,
2022-03-27,592,206,1796,,2333,1730,534,203,2782,6154,2696,420,148,1137,2784,201,185,2,3018,2928,5101,160,735,1717,2599,627,834,499,79,964,490,4110,,61,402,2087,5041,543,441,255,760,6571,12,492,2080,750,661,,416,784,2310,1117,338,517,2772,,935,379,306,1763,2552,2222,2847,461,21,983,195,380,4082,105,1025,4563,2514,388,,1065,62,1431,810,1668,1606,246,,,6719,6186,1433,110,512,649,1163,970,614,911,290,647,4406,,2851,,3393,293,153,541,614,,624,496,1928,,1156,,
2022-03-28,584,226,1731,,2963,1697,536,177,2697,11373,2731,416,148,1162,2592,199,185,2,2884,2931,4993,162,726,1654,2616,1136,768,500,79,1031,483,4174,,57,402,2003,5509,548,996,279,742,7024,12,492,2187,722,650,,412,735,2086,1075,291,447,3300,,999,352,292,1778,3828,2547,2847,475,22,1007,190,376,4082,105,1000,4763,2266,381,,1065,62,1253,816,1668,1558,262,,,6719,6868,1444,108,460,632,1167,1052,614,878,326,697,4443,,2904,,3393,291,154,549,614,,328,489,2093,,1156,,
2022-03-29,565,246,1665,,3593,1656,805,152,2590,14793,2767,404,148,1116,3112,200,185,2,2724,2916,4783,156,675,1615,2633,1644,702,512,79,1021,492,4237,,54,402,1888,4738,553,1177,296,721,6626,12,492,2292,722,633,,408,763,1917,1187,346,456,3829,,1087,326,279,3384,5104,2432,2847,489,23,1031,190,372,4082,98,975,4920,2018,372,,1065,62,1146,764,1668,1510,265,,,6719,7082,1451,104,408,616,1249,1128,614,846,362,748,4481,,2954,,3393,292,147,548,614,,328,496,2257,,1156,,
2022-03-30,550,246,1600,,4223,1580,943,126,2529,17475,2802,439,148,1073,3384,196,185,2,2594,2859,4681,156,581,1633,2650,2153,617,516,2841,1040,508,4301,,51,402,1876,4337,558,1296,308,707,6416,12,492,2250,722,627,,404,747,1786,1244,349,383,3829,,1197,299,266,3359,6380,2278,2847,503,23,1054,188,367,4082,92,950,5100,1770,367,,2478,62,913,718,1668,1463,271,,,,7683,1470,101,408,599,1116,1133,614,816,397,798,4519,,3013,,5710,292,140,550,1009,,328,586,2422,,1156,,
2022-03-31,547,246,1535,,4852,1808,1053,101,2421,16730,2838,436,148,1134,3503,194,185,2,2461,2788,4578,152,556,1621,1877,2662,598,535,5603,1095,509,3920,,52,402,1848,4873,558,1370,314,685,6259,12,492,2271,722,687,,401,717,1755,1319,365,432,3829,,1330,273,266,3152,7656,2162,2847,517,24,1078,178,363,4082,86,925,5257,1522,359,,3891,62,674,682,1668,1415,275,,,,7961,1487,99,408,568,983,1111,614,794,397,707,4556,,2970,,8028,294,134,547,1404,,328,742,2586,,1156,,
2022-04-01,513,246,1470,,5482,1733,1128,75,2278,17568,2873,414,148,1033,3327,171,185,2,2283,2708,4476,144,532,3712,1877,3170,579,543,,1262,499,3539,,54,402,1782,4331,558,1444,318,628,5998,12,455,2162,722,812,,401,676,1724,1344,360,395,,,1339,246,266,2944,,2083,2847,531,24,1102,176,359,3843,80,901,5419,1522,306,,,62,743,700,1668,1399,249,,,,7699,1436,95,408,537,849,1078,618,738,397,616,4594,,2687,,8190,285,127,490,1798,,328,917,2751,,1132,,
2022-04-02,500,246,1405,,,1653,1198,50,2164,18405,2909,361,148,1036,3442,177,185,2,2251,2604,4374,144,452,3695,1740,3679,560,528,,1319,495,3401,,48,402,1491,3788,558,1452,317,572,5736,12,418,2011,722,843,,401,726,1694,1273,374,359,,,1312,246,266,2701,,2085,,545,24,1126,174,357,3604,74,988,5491,1522,313,,,62,435,718,1668,1383,240,,,,7887,1383,92,408,506,716,943,622,709,397,525,4631,,2650,,8353,291,121,503,2193,,328,1008,2916,,1108,,
2022-04-03,496,246,1340,,,1630,1221,24,2106,18061,2944,359,148,1030,3437,177,185,2,2249,2480,4272,145,493,3695,1602,4188,541,526,,1278,500,3262,,42,402,1508,3246,558,1459,301,555,5475,12,380,1968,722,866,,401,689,1664,1322,347,322,,,1278,246,266,2740,,2208,,546,24,1149,174,354,3365,67,1076,5605,1522,353,,,62,505,680,1668,1366,256,,,,8283,1347,89,408,476,582,946,626,709,397,434,4669,,2626,,8516,292,114,527,2587,,328,1068,3080,,1084,,
2022-04-04,476,246,1340,,,1532,1219,24,1990,12199,2918,341,148,942,3366,177,185,,2305,2306,4170,138,492,3731,1464,4188,522,530,,1265,512,3124,,35,402,1460,2704,525,999,295,514,5155,12,343,1828,722,822,,401,711,1728,1395,347,285,,,1187,246,247,2820,,1979,,547,24,1149,171,351,3126,61,1164,5529,1522,348,,,62,586,641,1668,1397,237,,,,8151,1302,84,408,445,449,916,631,657,397,434,4470,,2540,,8679,284,107,469,2982,,328,1227,3104,,1059,,
2022-04-05,454,236,1340,,,1460,1121,24,1896,7963,2891,318,148,896,3061,171,185,,2384,2091,4085,135,564,3782,1334,4188,502,546,,1203,521,2985,,29,402,1484,3187,492,967,284,483,4937,12,306,1679,,844,,401,680,1707,1358,281,248,,,1075,246,228,1374,,1814,,548,24,1149,163,349,2887,61,1252,5237,1652,334,,,62,596,607,1668,1429,231,,,,7487,1265,79,395,414,299,950,635,624,397,434,4270,,2471,,8842,272,99,412,3377,,311,1375,3127,,1001,,
2022-04-06,450,227,1340,,,1362,1030,24,1809,4571,2865,160,148,770,2967,167,185,,2473,1966,4000,133,406,3677,1204,4188,499,535,,1121,531,2847,,23,402,1294,3001,459,949,274,459,4684,12,268,1552,,896,,401,513,1645,1273,233,212,,,954,246,210,1374,,1742,,548,24,1149,152,346,2648,61,1340,5271,1733,316,,,62,623,617,1668,1460,207,,,,6409,1218,74,382,383,283,881,639,596,397,434,4071,,2037,,6687,268,91,355,3377,,294,1443,3150,,941,,
2022-04-07,422,217,1340,,,1244,957,24,1722,4410,2839,138,148,635,2923,164,185,,2558,1900,3914,125,399,3660,1075,4188,496,554,,1029,540,2590,,14,402,1100,2618,426,993,267,428,4542,13,231,1351,,969,,401,498,1631,1207,219,175,,,828,246,191,1374,,1691,,549,24,1149,163,343,2410,61,1428,5230,1814,302,,,62,926,619,1668,1491,197,,,,5031,1176,69,369,376,267,818,643,553,397,434,3871,,1989,,4533,259,83,302,3377,,276,1450,3174,,882,,
2022-04-08,424,207,1340,,,1176,912,24,1652,3451,2812,139,,614,3138,183,185,,2617,1893,3829,126,437,1547,945,4188,493,578,,932,559,2334,,6,402,1095,2823,393,1037,260,433,4575,14,231,1294,,966,,,531,1609,1180,217,170,,,833,246,172,1374,,1572,,550,24,,165,341,2410,61,1515,5115,1702,323,,,62,831,512,1668,1764,196,,,,4466,1165,64,356,368,250,772,643,517,397,434,3672,,2124,,4533,259,75,304,3377,,259,1457,3197,,847,,
2022-04-09,421,197,1340,,,1184,872,24,1559,2493,2786,145,,604,3141,174,,,2643,1873,3744,131,451,1531,953,4188,490,586,,814,590,2180,,25,792,1138,3008,360,1017,260,434,4608,15,231,1267,,1096,,,482,1486,1244,192,165,,,909,,154,1374,,1375,,550,,,166,333,2410,61,1515,4872,1591,292,,,62,778,405,1668,2037,196,,,,3953,1163,59,343,360,234,860,643,487,,434,3472,,2115,,4533,255,66,275,3377,,242,1453,3220,,813,,
2022-04-10,417,188,1340,,,1172,823,24,1521,1665,2759,145,,598,2980,173,,,2643,1871,3659,128,430,1561,962,4188,487,589,,814,609,2026,,43,1182,1097,3028,326,1065,247,433,4641,16,231,1227,,1199,,,494,1535,1177,185,160,,,1014,,135,1374,,1178,,523,,,166,326,2410,61,1515,4613,1479,262,,,62,725,353,1668,2310,180,,,,3224,1159,54,330,352,218,845,643,487,,456,3273,,2104,,,254,58,241,3377,,225,1447,3243,,778,,
2022-04-11,410,178,1340,,,1131,823,,1535,1617,2759,149,,561,3035,173,,,2725,1914,3574,134,497,1530,970,,484,597,,763,628,1873,,61,1572,1078,3352,326,1074,232,437,4638,17,231,1154,,1248,,,578,1510,1090,210,156,,,1128,,135,1374,,948,,495,,,164,319,2241,61,1515,4638,1368,255,,,62,672,543,1668,2583,194,,,,2665,1147,54,316,345,202,795,565,455,,479,,,2131,,,254,50,236,,,207,1454,3296,,721,,
2022-04-12,388,178,1340,,,1103,789,,1514,1439,2759,145,,525,2902,180,,,2841,1997,3341,133,395,1497,970,,481,608,,777,652,1719,,79,1962,1135,2588,326,1038,216,434,4447,18,231,1064,,1380,,,493,1383,1076,175,151,,,1234,,135,1374,,1106,,468,,,152,312,2030,61,1515,4884,1154,265,,,62,592,723,1668,2856,196,,,,2599,1151,54,358,337,209,783,487,440,,502,,,2032,,,259,62,232,,,198,1477,3348,,699,,
2022-04-13,350,178,1311,,,1121,759,,1479,1314,2759,132,,556,2583,180,,,2968,1994,3109,133,409,1547,970,,481,618,,799,678,1565,,97,2352,1015,2940,326,995,203,436,4420,19,231,966,,1573,,,652,1259,1095,203,146,,,1339,,135,1374,,1102,,441,,,121,305,1806,61,1515,4800,990,268,,,62,560,739,1668,3129,190,,,,2172,1171,53,399,306,216,786,409,426,,524,,,1955,,,264,73,226,,,188,1476,3400,,677,,
2022-04-14,315,178,1281,,,1000,732,,1455,1150,2759,129,,581,2657,181,,,3216,1958,2876,121,397,1647,970,,455,619,,953,714,1412,,115,2742,1002,3005,313,956,173,451,4370,19,231,850,,1705,,,668,1137,1093,192,141,,,1475,,135,1455,,1156,,413,,,69,298,1579,61,1515,4469,825,273,,,62,336,745,1668,3402,189,,,,2178,1170,53,440,284,224,776,331,482,,547,,,1487,,,276,85,221,,,178,1475,3453,,655,,
2022-04-15,245,161,1252,,,827,707,,1212,1152,2759,128,,446,2260,164,,,2733,1901,2644,107,320,1418,970,,430,589,,1057,676,1258,,133,3131,909,3010,300,918,165,448,4363,19,231,778,,1827,,,621,1021,1055,170,,,,1573,,132,1537,,1100,,386,,,44,291,1318,61,1515,3983,853,225,,,62,375,835,1668,3194,150,,,,1798,964,53,481,261,231,723,253,623,,569,,,852,,,182,97,195,,,168,1428,3505,,633,,
2022-04-16,226,143,1223,,,808,676,,1134,1153,2759,115,,402,2073,173,,,2645,1853,2412,98,267,1378,970,,405,570,,1199,637,1120,,116,,843,3035,286,943,165,421,4355,19,231,791,,1747,,,658,938,886,173,,,,1748,,129,1618,,1122,,358,,,43,267,1056,61,,3731,881,228,,,62,370,924,1668,2985,136,,,,1277,990,53,523,238,238,576,175,648,,592,,,759,,,177,109,199,,,158,1396,3558,,612,,
2022-04-17,218,126,1193,,,793,655,,1075,1024,2759,115,,400,2051,175,,,2645,1802,2179,84,249,1318,970,,379,566,,1199,586,982,,98,,862,3225,273,900,143,409,4347,19,231,832,,1719,,,632,915,850,157,,,,1846,,127,1699,,1144,,,,,43,243,794,61,,3466,909,232,,,62,366,1014,1668,2777,136,,,,1169,967,52,564,215,246,533,97,648,,525,,,731,,,176,120,209,,,148,1338,3610,,590,,
2022-04-18,183,108,1164,,,861,706,,800,1200,,105,,1654,1874,176,,,2858,1751,1947,62,184,1321,970,,354,491,,1335,519,844,,81,,860,3096,272,866,129,346,4307,19,231,875,,1647,,,593,774,848,151,,,,1889,,124,1842,,1207,,,,,24,220,760,61,,3364,937,201,,,62,362,862,1668,2568,107,,,,1060,960,47,605,193,253,525,97,767,,458,,,654,,,146,132,199,,,138,1310,,,590,,
2022-04-19,172,100,1135,,,950,619,,758,1257,,116,,1676,1985,167,,,3142,1720,2107,63,183,1333,997,,329,463,,1514,511,706,,64,,854,3530,271,814,116,379,4325,19,233,1055,,1576,,,561,844,829,146,,,,1895,,,1985,,1323,,,,,41,196,754,,,3240,1104,197,,,62,575,668,1668,2360,99,,,,929,937,41,605,170,253,416,97,903,,391,,,637,,,144,192,192,,,,1275,,,590,,
2022-04-20,158,92,1135,,,1050,592,,728,1311,,121,,1731,2164,159,,,3451,1697,2266,63,180,1292,1024,,303,452,,1569,495,569,,46,,823,3380,270,831,105,417,4260,,234,1358,,1654,,,489,1033,800,133,,,,1954,,,2129,,1424,,,,,72,172,739,,,3076,1200,197,,,62,627,588,1668,2151,92,,,,914,902,35,605,170,253,390,,1054,,323,,,887,,,136,253,183,,,,1246,,,590,,
2022-04-21,155,84,1135,,,1273,567,,691,1342,,124,,1772,1930,154,,,3642,1680,2426,76,194,1225,1051,,316,447,,1465,467,431,,29,,850,3515,282,794,91,438,4292,,236,1716,,2161,,,500,1070,771,155,,,,1967,,,2478,,1296,,,,,125,149,736,,,3173,1296,214,,,62,929,755,1668,1943,86,,,,730,881,30,605,170,253,389,,1115,,256,,,1257,,,118,313,174,,,,1202,,,590,,
2022-04-22,199,93,1135,,,1540,535,,862,1373,,124,,1977,1906,138,,,4591,1673,2586,89,228,1428,1078,,330,450,,1240,504,293,,11,,1011,3390,294,757,89,476,4259,,238,2295,,2110,,,506,1107,731,173,,,,2001,,,2758,,1664,,,,,144,125,751,,,3382,1392,258,,,62,940,813,1668,,118,,,,726,1054,24,605,,253,429,,1264,,189,,,1841,,,207,374,173,,,,1156,,,600,,
2022-04-23,209,102,1135,,,1594,503,,915,1404,,126,,1996,1882,122,,,4735,1679,2745,98,234,1492,1105,,343,456,,1001,559,,,,,1099,3265,306,655,88,520,4225,,240,3007,,2228,,,512,1213,849,167,,,,1979,,,2960,,2031,,,,,145,,768,,,3145,1488,266,,,62,925,787,1668,,127,,,,749,978,18,605,,253,590,,1301,,366,,,1956,,,215,434,173,,,,1152,,,610,,
